x1,x2,output
118100,100.101,0
-1629900,99.858,0
-1259900,99.86,0
-1299900,99.88,0
-1379900,99.875,0
691100,100.11,0
-1129900,99.874,0
-1139900,99.857,0
574100,99.9877,0
789100,100.0225,0
600100,99.99687,0
480100,100.011,0
771100,100.0169,0
614100,100.129,0
549100,100.00943,0
836100,100.0228,0
751100,99.99394,0
-1439900,99.857,0
691100,100.0183,0
709100,100.0966,0
-1309900,99.827,0
594100,100.124,0
842100,100.114,0
-1489900,99.889,0
-1169900,99.875,0
-1779900,99.889,0
483100,100.0132,0
847100,100.0211,0
622100,100.00721,0
348100,100.00823,0
725100,100.113,0
-1379900,99.888,0
846100,100.0257,0
-1649900,99.889,0
-1289900,99.887,0
576100,100.0101,0
822100,100.15,0
923100,100.031,0
441100,100.122,0
489100,100.105,0
718100,100.00376,0
673100,100.128,0
640100,100.0165,0
712100,100.0129,0
1110100,100.119,0
756100,100.122,0
556100,100.105,0
769100,100.137,0
669100,100.00447,0
897100,100.125,0
403100,99.99737,0
-1269900,99.863,0
529100,99.99495,0
-1579900,99.875,0
414100,100.122,0
757100,100.135,0
-1499900,99.872,0
-1259900,99.882,0
862100,100.102,0
-1259900,99.863,0
666100,100.0105,0
689100,100.111,0
-1409900,99.879,0
893100,100.108,0
820100,100.115,0
827100,100.0101,0
709100,99.9851,0
700100,100.122,0
728100,100.108,0
823100,99.9852,0
441100,100.000847,0
-1359900,99.867,0
574100,100.15,0
447100,100.0123,0
598100,100.0211,0
461100,99.99763,0
825100,100.12,0
917100,100.0958,0
446100,100.103,0
-1619900,99.878,0
842100,100.128,0
614100,100.101,0
-1529900,99.862,0
-1349900,99.863,0
-1559900,99.873,0
560100,100.0143,0
785100,100.0183,0
867100,100.145,0
587100,100.0344,0
575100,100.131,0
854100,100.00395,0
395100,100.0945,0
930100,100.123,0
-1519900,99.871,0
899100,100.106,0
839100,100.025,0
-1299900,99.876,0
931100,99.9868,0
-1449900,99.887,0
-1699900,99.863,0
693100,100.146,0
677100,100.0257,0
777100,100.00612,0
435100,100.105,0
-1269900,99.878,0
745100,100.135,0
-1279900,99.877,0
-1089900,99.882,0
