Read by,DR Version 10,11/7/2006 17:11,
10/10/2006 6:00,8.4,1.02,45
10/10/2006 6:10,8.7,1.07,23
10/10/2006 6:20,7.4,1.07,23
10/10/2006 6:30,8.9,1.18,45
10/10/2006 6:40,8.1,1.07,45
10/10/2006 6:50,7.6,0.91,45
10/10/2006 7:00,7.9,0.96,45
10/10/2006 7:10,7,1.02,23
10/10/2006 7:20,6.9,1.02,23
10/10/2006 7:30,6.8,0.8,23
10/10/2006 7:40,7.4,0.91,23
10/10/2006 7:50,7.4,0.96,23
10/10/2006 8:00,7.4,1.02,23
10/10/2006 8:10,7.2,0.96,23
10/10/2006 8:20,6.9,1.02,23
10/10/2006 8:30,7.8,0.75,23
10/10/2006 8:40,7.4,0.91,23
10/10/2006 8:50,8.1,1.12,23
10/10/2006 9:00,8.1,0.96,23
10/10/2006 9:10,8.2,1.02,23
10/10/2006 9:20,8.8,1.02,23
10/10/2006 9:30,9,1.18,45
10/10/2006 9:40,8.7,0.86,45
10/10/2006 9:50,8.4,0.91,45
10/10/2006 10:00,9,0.91,45
10/10/2006 10:10,9.4,0.96,45
10/10/2006 10:20,9.5,1.02,45
10/10/2006 10:30,9.2,1.07,45
10/10/2006 10:40,8.4,1.02,45
10/10/2006 10:50,8.6,0.91,23
10/10/2006 11:00,8.9,1.02,23
10/10/2006 11:10,9.5,1.07,23
10/10/2006 11:20,10.2,1.28,23
10/10/2006 11:30,9.9,1.34,23
10/10/2006 11:40,10.2,1.23,23
10/10/2006 11:50,9.9,1.12,23
10/10/2006 12:00,10.4,1.23,23
10/10/2006 12:10,10.6,1.18,23
10/10/2006 12:20,10.5,1.28,23
10/10/2006 12:30,11,1.39,23
10/10/2006 12:40,12.1,1.55,23
10/10/2006 12:50,12.1,1.5,23
10/10/2006 13:00,12.9,1.44,23
10/10/2006 13:10,12.8,1.34,23
10/10/2006 13:20,13,1.6,23
10/10/2006 13:30,14.4,1.6,23
10/10/2006 13:40,14.5,1.92,23
10/10/2006 13:50,13.6,3.05,45
10/10/2006 14:00,16.8,2.14,68
10/10/2006 14:10,15.7,1.76,68
10/10/2006 14:20,16.3,1.92,68
10/10/2006 14:30,16.2,1.87,90
10/10/2006 14:40,16,2.14,113
10/10/2006 14:50,19.3,2.78,113
10/10/2006 15:00,20.2,3.05,113
10/10/2006 15:10,24.6,3.74,113
10/10/2006 15:20,22,3.1,113
10/10/2006 15:30,21.3,2.67,113
10/10/2006 15:40,21,3.05,113
10/10/2006 15:50,20.8,2.83,113
10/10/2006 16:00,21.5,2.99,135
10/10/2006 16:10,20.6,3.15,135
10/10/2006 16:20,23.9,4.06,135
10/10/2006 16:30,25.3,3.64,158
10/10/2006 16:40,21.3,3.1,158
10/10/2006 16:50,18.3,2.94,135
10/10/2006 17:00,20.3,3.21,135
10/10/2006 17:10,20,2.94,135
10/10/2006 17:20,18.6,3.1,135
10/10/2006 17:30,18.6,2.83,135
10/10/2006 17:40,20.1,13.63,135
10/10/2006 17:50,19.4,3.64,135
10/10/2006 18:00,18.4,2.99,135
10/10/2006 18:10,19.8,3.15,135
10/10/2006 18:20,19.4,2.73,135
10/10/2006 18:30,18.4,2.41,135
10/10/2006 18:40,15.5,2.62,135
10/10/2006 18:50,14.9,2.3,135
10/10/2006 19:00,15.3,2.46,135
10/10/2006 19:10,17.6,2.83,135
10/10/2006 19:20,19.2,2.73,135
10/10/2006 19:30,17.5,3.15,135
10/10/2006 19:40,16.9,2.73,135
10/10/2006 19:50,15.4,3.05,135
10/10/2006 20:00,16.3,2.19,135
10/10/2006 20:10,17.8,2.3,135
10/10/2006 20:20,20.6,3.96,135
10/10/2006 20:30,19.5,2.83,135
10/10/2006 20:40,19,2.73,135
10/10/2006 20:50,17.4,2.99,135
10/10/2006 21:00,19.2,2.89,135
10/10/2006 21:10,21.4,3.37,135
10/10/2006 21:20,21.4,2.99,113
10/10/2006 21:30,21.2,3.1,135
10/10/2006 21:40,23,3.74,135
10/10/2006 21:50,24.1,3.42,135
10/10/2006 22:00,22.1,3.26,135
10/10/2006 22:10,24.8,3.69,135
10/10/2006 22:20,24.7,4.33,135
10/10/2006 22:30,25.2,4.6,135
10/10/2006 22:40,26.7,3.58,135
10/10/2006 22:50,25.9,4.76,135
10/10/2006 23:00,27.5,5.19,135
10/10/2006 23:10,28.7,4.65,135
10/10/2006 23:20,27.7,4.87,135
10/10/2006 23:30,30.9,4.87,135
10/10/2006 23:40,28,4.17,135
10/10/2006 23:50,30.6,4.81,135
10/11/2006 0:00,29.5,4.71,135
10/11/2006 0:10,25.5,4.28,135
10/11/2006 0:20,28.1,3.64,135
10/11/2006 0:30,23.5,4.81,113
10/11/2006 0:40,29.8,4.87,135
10/11/2006 0:50,25.9,4.22,135
10/11/2006 1:00,24.8,4.22,135
10/11/2006 1:10,25.9,4.38,135
10/11/2006 1:20,24.4,4.33,135
10/11/2006 1:30,24,3.96,135
10/11/2006 1:40,26.2,3.9,113
10/11/2006 1:50,27.6,3.64,113
10/11/2006 2:00,23.6,3.8,113
10/11/2006 2:10,22.1,3.21,113
10/11/2006 2:20,23.7,3.85,113
10/11/2006 2:30,22.2,2.94,113
10/11/2006 2:40,24.6,3.37,113
10/11/2006 2:50,21.7,3.74,113
10/11/2006 3:00,26,2.83,113
10/11/2006 3:10,26,3.69,113
10/11/2006 3:20,26.5,3.85,113
10/11/2006 3:30,22.4,3.32,135
10/11/2006 3:40,24,3.74,135
10/11/2006 3:50,24.4,3.58,135
10/11/2006 4:00,24.5,13.63,113
10/11/2006 4:10,23.8,3.05,113
10/11/2006 4:20,19.8,1.98,113
10/11/2006 4:30,18.8,3.85,113
10/11/2006 4:40,21.5,3.15,113
10/11/2006 4:50,22.5,2.67,113
10/11/2006 5:00,22.6,2.78,90
10/11/2006 5:10,26.7,3.26,113
10/11/2006 5:20,24.1,3.53,113
10/11/2006 5:30,23.2,2.78,113
10/11/2006 5:40,21.3,2.99,113
10/11/2006 5:50,20.9,2.57,113
10/11/2006 6:00,20.7,2.57,113
10/11/2006 6:10,18.4,2.99,113
10/11/2006 6:20,13.7,1.92,113
10/11/2006 6:30,17.2,3.1,113
10/11/2006 6:40,14.8,2.25,113
10/11/2006 6:50,13.2,1.82,113
10/11/2006 7:00,12.3,1.39,113
10/11/2006 7:10,12.8,1.44,113
10/11/2006 7:20,13.2,1.66,113
10/11/2006 7:30,12.4,1.44,113
10/11/2006 7:40,11.9,1.55,113
10/11/2006 7:50,11,1.44,113
10/11/2006 8:00,10.5,1.18,113
10/11/2006 8:10,10.7,1.34,113
10/11/2006 8:20,11.7,1.28,113
10/11/2006 8:30,11.7,0.96,113
10/11/2006 8:40,10.2,0.96,113
10/11/2006 8:50,9.1,1.02,113
10/11/2006 9:00,9.5,0.86,90
10/11/2006 9:10,9.4,0.75,90
10/11/2006 9:20,9,0.75,90
10/11/2006 9:30,9.8,0.7,90
10/11/2006 9:40,10,0.86,90
10/11/2006 9:50,10.6,1.07,90
10/11/2006 10:00,10.8,1.07,90
10/11/2006 10:10,11,1.02,90
10/11/2006 10:20,10.8,0.96,90
10/11/2006 10:30,11.4,1.07,90
10/11/2006 10:40,10.8,1.44,68
10/11/2006 10:50,11.8,1.28,68
10/11/2006 11:00,14.1,1.82,90
10/11/2006 11:10,16.9,1.98,90
10/11/2006 11:20,19.4,4.01,113
10/11/2006 11:30,21.2,2.83,113
10/11/2006 11:40,20,2.78,113
10/11/2006 11:50,22,2.99,113
10/11/2006 12:00,26,5.29,113
10/11/2006 12:10,35.7,5.67,113
10/11/2006 12:20,27.6,4.6,135
10/11/2006 12:30,21.5,4.49,135
10/11/2006 12:40,15.3,3.1,135
10/11/2006 12:50,14.9,2.09,113
10/11/2006 13:00,14,1.55,113
10/11/2006 13:10,12.9,1.18,113
10/11/2006 13:20,13.8,1.39,113
10/11/2006 13:30,13.6,1.28,90
10/11/2006 13:40,16.7,2.99,90
10/11/2006 13:50,22.9,4.12,113
10/11/2006 14:00,20.2,2.62,113
10/11/2006 14:10,19.8,2.83,113
10/11/2006 14:20,18.2,2.3,113
10/11/2006 14:30,18.3,2.78,113
10/11/2006 14:40,18.6,2.25,113
10/11/2006 14:50,18,1.98,113
10/11/2006 15:00,17.4,1.92,113
10/11/2006 15:10,17.5,2.14,113
10/11/2006 15:20,16.7,2.25,113
10/11/2006 15:30,15.8,1.76,113
10/11/2006 15:40,15.5,1.6,113
10/11/2006 15:50,14.6,1.39,113
10/11/2006 16:00,15.4,1.6,90
10/11/2006 16:10,14.7,1.5,90
10/11/2006 16:20,9.2,6.95,90
10/11/2006 16:30,15.9,1.34,90
10/11/2006 16:40,15.9,1.39,113
10/11/2006 16:50,15.9,1.34,135
10/11/2006 17:00,15.5,1.5,90
10/11/2006 17:10,17,1.76,90
10/11/2006 17:20,16.6,1.55,90
10/11/2006 17:30,16.9,1.44,90
10/11/2006 17:40,17.1,1.82,90
10/11/2006 17:50,16.5,1.5,90
10/11/2006 18:00,15.9,1.34,90
10/11/2006 18:10,15.5,1.23,90
10/11/2006 18:20,14.4,1.23,90
10/11/2006 18:30,14.6,1.23,90
10/11/2006 18:40,16.4,1.66,90
10/11/2006 18:50,17.3,1.71,90
10/11/2006 19:00,17.9,1.44,90
10/11/2006 19:10,19,1.76,90
10/11/2006 19:20,19,1.82,90
10/11/2006 19:30,19.5,1.87,90
10/11/2006 19:40,19.8,1.66,90
10/11/2006 19:50,19.1,1.6,90
10/11/2006 20:00,20.3,2.03,90
10/11/2006 20:10,19,1.76,90
10/11/2006 20:20,19.1,1.92,90
10/11/2006 20:30,21.7,2.51,90
10/11/2006 20:40,23.8,2.67,90
10/11/2006 20:50,24.4,2.51,113
10/11/2006 21:00,25.5,3.37,113
10/11/2006 21:10,24.5,2.67,113
10/11/2006 21:20,25.5,3.64,113
10/11/2006 21:30,26.5,3.53,113
10/11/2006 21:40,28.5,2.89,90
10/11/2006 21:50,27,3.53,90
10/11/2006 22:00,26.7,3.48,90
10/11/2006 22:10,27.2,3.15,90
10/11/2006 22:20,26.8,2.51,90
10/11/2006 22:30,23.6,2.73,90
10/11/2006 22:40,24.5,2.99,90
10/11/2006 22:50,24.5,2.89,90
10/11/2006 23:00,27.9,3.58,90
10/11/2006 23:10,24.1,2.83,113
10/11/2006 23:20,25.4,3.1,90
10/11/2006 23:30,28.4,3.37,90
10/11/2006 23:40,25.5,3.15,90
10/11/2006 23:50,28.7,3.85,113
10/12/2006 0:00,31.2,4.12,113
10/12/2006 0:10,29.9,5.24,113
10/12/2006 0:20,30.5,3.58,113
10/12/2006 0:30,30.5,4.44,113
10/12/2006 0:40,29.5,3.64,113
10/12/2006 0:50,30.9,4.92,90
10/12/2006 1:00,28.9,3.48,113
10/12/2006 1:10,28.6,4.17,113
10/12/2006 1:20,26.2,3.26,113
10/12/2006 1:30,31.4,3.9,113
10/12/2006 1:40,29.8,4.38,113
10/12/2006 1:50,27.4,4.22,113
10/12/2006 2:00,28.2,3.69,113
10/12/2006 2:10,26.1,4.01,135
10/12/2006 2:20,28.2,4.06,113
10/12/2006 2:30,27.1,3.69,113
10/12/2006 2:40,26.6,3.74,113
10/12/2006 2:50,25.5,3.1,113
10/12/2006 3:00,27.5,3.48,113
10/12/2006 3:10,28.5,4.17,113
10/12/2006 3:20,25.3,3.74,135
10/12/2006 3:30,28.5,4.49,113
10/12/2006 3:40,26.9,3.69,113
10/12/2006 3:50,26.2,3.8,113
10/12/2006 4:00,26.6,3.48,113
10/12/2006 4:10,26.4,3.69,113
10/12/2006 4:20,26.7,4.65,135
10/12/2006 4:30,27.8,3.48,113
10/12/2006 4:40,27.1,3.64,113
10/12/2006 4:50,27,3.53,135
10/12/2006 5:00,26.4,4.06,135
10/12/2006 5:10,24.1,3.64,135
10/12/2006 5:20,23,3.8,135
10/12/2006 5:30,23.4,2.89,135
10/12/2006 5:40,21.6,3.58,135
10/12/2006 5:50,19.8,2.99,135
10/12/2006 6:00,17.1,2.67,135
10/12/2006 6:10,17.2,3.05,135
10/12/2006 6:20,15.3,2.19,135
10/12/2006 6:30,14.8,1.76,135
10/12/2006 6:40,12.7,1.5,135
10/12/2006 6:50,11,1.18,113
10/12/2006 7:00,10.6,1.18,113
10/12/2006 7:10,10.8,1.07,113
10/12/2006 7:20,10.1,1.12,113
10/12/2006 7:30,9.7,0.59,113
10/12/2006 7:40,9.4,0.59,113
10/12/2006 7:50,8.6,0.7,113
10/12/2006 8:00,8.3,0.8,113
10/12/2006 8:10,10.3,0.86,113
10/12/2006 8:20,10.5,0.7,113
10/12/2006 8:30,10.8,0.64,113
10/12/2006 8:40,9.7,0.8,90
10/12/2006 8:50,9.7,0.53,90
10/12/2006 9:00,11.2,1.28,90
10/12/2006 9:10,12.4,0.75,113
10/12/2006 9:20,12,0.91,113
10/12/2006 9:30,10.1,1.12,113
10/12/2006 9:40,10.2,1.02,113
10/12/2006 9:50,11.2,0.86,113
10/12/2006 10:00,10.7,0.96,113
10/12/2006 10:10,11.8,0.75,113
10/12/2006 10:20,12.7,0.91,113
10/12/2006 10:30,13,1.5,113
10/12/2006 10:40,12.9,1.34,113
10/12/2006 10:50,13.6,1.66,113
10/12/2006 11:00,12.3,1.23,113
10/12/2006 11:10,13.2,1.12,113
10/12/2006 11:20,13.9,1.23,113
10/12/2006 11:30,13.8,1.39,113
10/12/2006 11:40,13.6,1.18,113
10/12/2006 11:50,14.6,1.34,113
10/12/2006 12:00,13.9,1.34,113
10/12/2006 12:10,15,1.66,113
10/12/2006 12:20,15.1,1.55,113
10/12/2006 12:30,14.2,1.55,113
10/12/2006 12:40,14.8,1.44,113
10/12/2006 12:50,15,1.82,113
10/12/2006 13:00,14.4,1.34,90
10/12/2006 13:10,14,1.18,90
10/12/2006 13:20,13.7,1.07,90
10/12/2006 13:30,14.5,1.28,90
10/12/2006 13:40,15.5,1.34,90
10/12/2006 13:50,15.1,1.28,90
10/12/2006 14:00,14.3,1.44,90
10/12/2006 14:10,15.1,1.28,90
10/12/2006 14:20,14.4,1.28,90
10/12/2006 14:30,14.8,1.23,90
10/12/2006 14:40,15.2,1.18,90
10/12/2006 14:50,15.3,1.71,113
10/12/2006 15:00,15.6,1.66,113
10/12/2006 15:10,17.1,1.87,113
10/12/2006 15:20,16.4,1.87,113
10/12/2006 15:30,16.9,2.03,113
10/12/2006 15:40,15.4,1.55,113
10/12/2006 15:50,16.5,1.55,90
10/12/2006 16:00,17.9,1.66,90
10/12/2006 16:10,18.5,1.76,90
10/12/2006 16:20,17.1,1.5,90
10/12/2006 16:30,15.4,1.87,90
10/12/2006 16:40,14.4,1.12,90
10/12/2006 16:50,14.2,1.02,90
10/12/2006 17:00,14.6,1.12,90
10/12/2006 17:10,14.5,1.07,90
10/12/2006 17:20,14.2,1.02,90
10/12/2006 17:30,14.1,1.12,90
10/12/2006 17:40,13.1,1.02,90
10/12/2006 17:50,12.9,0.96,90
10/12/2006 18:00,12.5,0.91,90
10/12/2006 18:10,14,1.28,90
10/12/2006 18:20,14.5,1.55,90
10/12/2006 18:30,16,1.55,90
10/12/2006 18:40,15.5,1.44,90
10/12/2006 18:50,16.1,1.39,90
10/12/2006 19:00,16.2,1.6,90
10/12/2006 19:10,13.7,1.44,90
10/12/2006 19:20,15.1,1.5,90
10/12/2006 19:30,16.8,1.44,90
10/12/2006 19:40,14.8,1.66,90
10/12/2006 19:50,15.9,1.6,90
10/12/2006 20:00,16.1,1.39,90
10/12/2006 20:10,16.6,1.71,90
10/12/2006 20:20,16.8,1.76,90
10/12/2006 20:30,16.5,1.87,90
10/12/2006 20:40,17.9,2.51,90
10/12/2006 20:50,20.6,3.74,90
10/12/2006 21:00,20.9,3.37,90
10/12/2006 21:10,22.4,3.37,113
10/12/2006 21:20,22.6,2.73,113
10/12/2006 21:30,21.6,2.78,113
10/12/2006 21:40,22.1,3.42,113
10/12/2006 21:50,23.6,3.05,113
10/12/2006 22:00,22.4,3.1,113
10/12/2006 22:10,24.2,3.21,113
10/12/2006 22:20,23.9,2.62,113
10/12/2006 22:30,24.9,2.62,90
10/12/2006 22:40,22.8,3.32,90
10/12/2006 22:50,23.4,2.67,90
10/12/2006 23:00,23.1,3.05,90
10/12/2006 23:10,23.7,2.57,90
10/12/2006 23:20,24.7,2.99,90
10/12/2006 23:30,23.9,2.62,90
10/12/2006 23:40,24.7,3.1,90
10/12/2006 23:50,24,2.73,90
10/13/2006 0:00,23.7,3.42,90
10/13/2006 0:10,23.4,2.99,90
10/13/2006 0:20,25.6,3.85,90
10/13/2006 0:30,24.5,13.63,113
10/13/2006 0:40,25.7,2.83,113
10/13/2006 0:50,25.4,3.1,113
10/13/2006 1:00,25.2,3.48,113
10/13/2006 1:10,26,3.42,90
10/13/2006 1:20,27.5,3.69,113
10/13/2006 1:30,25.3,3.74,90
10/13/2006 1:40,26.7,3.64,113
10/13/2006 1:50,25.9,3.1,113
10/13/2006 2:00,24.8,3.64,113
10/13/2006 2:10,28.9,3.42,113
10/13/2006 2:20,25.4,2.57,113
10/13/2006 2:30,26.5,3.37,90
10/13/2006 2:40,25.7,2.46,90
10/13/2006 2:50,25.5,3.42,113
10/13/2006 3:00,26,2.89,113
10/13/2006 3:10,26.3,3.9,113
10/13/2006 3:20,24.6,4.06,113
10/13/2006 3:30,26.2,3.21,90
10/13/2006 3:40,26.5,3.53,113
10/13/2006 3:50,28,3.8,113
10/13/2006 4:00,28.1,3.9,113
10/13/2006 4:10,26.8,3.8,113
10/13/2006 4:20,27.6,3.64,113
10/13/2006 4:30,26.8,4.38,90
10/13/2006 4:40,26.3,3.32,90
10/13/2006 4:50,27.6,4.12,90
10/13/2006 5:00,28,3.53,90
10/13/2006 5:10,28,3.26,90
10/13/2006 5:20,26.4,3.58,113
10/13/2006 5:30,24.9,3.58,113
10/13/2006 5:40,25.3,3.15,113
10/13/2006 5:50,23.4,2.94,113
10/13/2006 6:00,21.9,2.73,113
10/13/2006 6:10,21.8,3.37,113
10/13/2006 6:20,23.5,2.78,113
10/13/2006 6:30,21.3,2.19,90
10/13/2006 6:40,17.1,2.09,113
10/13/2006 6:50,16,1.66,90
10/13/2006 7:00,14.5,1.82,113
10/13/2006 7:10,13,1.23,113
10/13/2006 7:20,11.9,0.96,113
10/13/2006 7:30,12,1.02,113
10/13/2006 7:40,10.7,1.02,113
10/13/2006 7:50,10.2,0.75,90
10/13/2006 8:00,10,0.8,90
10/13/2006 8:10,10.5,0.64,90
10/13/2006 8:20,9.8,0.53,90
10/13/2006 8:30,10.1,0.59,90
10/13/2006 8:40,9.7,0.53,90
10/13/2006 8:50,10,0.64,90
10/13/2006 9:00,10,1.02,90
10/13/2006 9:10,10.9,0.8,90
10/13/2006 9:20,11.4,0.91,68
10/13/2006 9:30,10.1,1.39,90
10/13/2006 9:40,9.4,0.64,90
10/13/2006 9:50,9.9,0.8,90
10/13/2006 10:00,9,0.59,90
10/13/2006 10:10,10.4,0.7,90
10/13/2006 10:20,10.4,0.96,113
10/13/2006 10:30,10.8,1.07,113
10/13/2006 10:40,11.2,1.07,113
10/13/2006 10:50,10.8,0.75,113
10/13/2006 11:00,9.9,0.7,113
10/13/2006 11:10,9.3,0.59,113
10/13/2006 11:20,10.3,1.07,113
10/13/2006 11:30,9,0.96,113
10/13/2006 11:40,9.1,0.91,90
10/13/2006 11:50,9.5,1.02,90
10/13/2006 12:00,10.6,0.86,113
10/13/2006 12:10,10.2,0.64,90
10/13/2006 12:20,9.8,0.7,113
10/13/2006 12:30,10.2,0.86,113
10/13/2006 12:40,9.4,1.02,113
10/13/2006 12:50,8.1,0.75,90
10/13/2006 13:00,8.4,0.7,113
10/13/2006 13:10,7.6,0.59,113
10/13/2006 13:20,7.4,0.7,113
10/13/2006 13:30,7,0.86,113
10/13/2006 13:40,8.4,1.28,113
10/13/2006 13:50,7.7,1.12,113
10/13/2006 14:00,5.3,0.96,113
10/13/2006 14:10,6.2,0.7,90
10/13/2006 14:20,5.4,0.8,113
10/13/2006 14:30,6.1,0.7,113
10/13/2006 14:40,5.3,0.8,113
10/13/2006 14:50,6.5,0.91,90
10/13/2006 15:00,7.7,0.7,90
10/13/2006 15:10,7.8,0.59,90
10/13/2006 15:20,8.2,0.7,90
10/13/2006 15:30,7.2,0.75,90
10/13/2006 15:40,7.2,0.75,113
10/13/2006 15:50,6.4,0.75,113
10/13/2006 16:00,6.1,0.8,113
10/13/2006 16:10,6.9,0.86,113
10/13/2006 16:20,5.8,0.75,90
10/13/2006 16:30,6.3,0.53,90
10/13/2006 16:40,5.9,0.59,90
10/13/2006 16:50,5.7,0.59,90
10/13/2006 17:00,6.7,0.7,90
10/13/2006 17:10,6.8,0.48,90
10/13/2006 17:20,7.2,1.12,90
10/13/2006 17:30,7.7,0.59,68
10/13/2006 17:40,7.5,0.64,90
10/13/2006 17:50,7,1.18,90
10/13/2006 18:00,7.5,0.75,68
10/13/2006 18:10,7.9,0.96,68
10/13/2006 18:20,7.6,0.8,68
10/13/2006 18:30,7.5,1.07,90
10/13/2006 18:40,7.2,0.96,113
10/13/2006 18:50,7,0.7,90
10/13/2006 19:00,7.6,0.8,113
10/13/2006 19:10,7.4,0.75,113
10/13/2006 19:20,6,0.64,113
10/13/2006 19:30,5.9,1.07,113
10/13/2006 19:40,4.8,0.59,113
10/13/2006 19:50,5.1,0.53,90
10/13/2006 20:00,4.5,0.8,90
10/13/2006 20:10,6.4,1.18,90
10/13/2006 20:20,6.8,0.86,113
10/13/2006 20:30,6.7,0.75,90
10/13/2006 20:40,7.5,0.96,90
10/13/2006 20:50,7.9,1.07,90
10/13/2006 21:00,7.9,1.02,90
10/13/2006 21:10,7.8,0.91,90
10/13/2006 21:20,8.1,1.18,113
10/13/2006 21:30,9,1.39,113
10/13/2006 21:40,9.9,1.02,113
10/13/2006 21:50,10.1,1.02,113
10/13/2006 22:00,9,1.44,113
10/13/2006 22:10,8.7,0.96,113
10/13/2006 22:20,8.3,1.18,90
10/13/2006 22:30,8.4,1.18,90
10/13/2006 22:40,8.7,1.23,90
10/13/2006 22:50,8.8,1.12,90
10/13/2006 23:00,7.2,1.87,90
10/13/2006 23:10,8.5,1.66,113
10/13/2006 23:20,9.9,1.82,113
10/13/2006 23:30,9.7,1.66,113
10/13/2006 23:40,10.5,2.19,113
10/13/2006 23:50,12.8,2.14,113
10/14/2006 0:00,11.4,2.51,113
10/14/2006 0:10,12.7,1.44,113
10/14/2006 0:20,13.6,2.3,113
10/14/2006 0:30,13,1.87,90
10/14/2006 0:40,11.3,2.51,113
10/14/2006 0:50,11.4,2.62,113
10/14/2006 1:00,12.2,2.14,113
10/14/2006 1:10,12.3,2.25,90
10/14/2006 1:20,12.5,2.73,113
10/14/2006 1:30,10.8,2.41,113
10/14/2006 1:40,9.9,2.62,90
10/14/2006 1:50,10.5,2.19,90
10/14/2006 2:00,9.5,2.35,113
10/14/2006 2:10,11.3,2.73,90
10/14/2006 2:20,9.4,3.05,90
10/14/2006 2:30,10.1,2.41,90
10/14/2006 2:40,10,1.98,90
10/14/2006 2:50,9.4,1.98,113
10/14/2006 3:00,7.9,2.09,113
10/14/2006 3:10,10.9,1.6,113
10/14/2006 3:20,8.4,2.25,113
10/14/2006 3:30,6.4,1.87,90
10/14/2006 3:40,10.4,2.83,113
10/14/2006 3:50,9,1.71,90
10/14/2006 4:00,9.1,1.82,90
10/14/2006 4:10,9.1,1.39,113
10/14/2006 4:20,8.4,1.18,68
10/14/2006 4:30,4.9,2.41,90
10/14/2006 4:40,5.4,1.66,90
10/14/2006 4:50,7.6,2.19,113
10/14/2006 5:00,6,1.5,90
10/14/2006 5:10,5.8,1.66,90
10/14/2006 5:20,6.7,1.12,90
10/14/2006 5:30,5.9,0.91,45
10/14/2006 5:40,6.2,1.6,68
10/14/2006 5:50,8.3,0.91,68
10/14/2006 6:00,6.7,0.91,68
10/14/2006 6:10,5.7,0.7,45
10/14/2006 6:20,5.2,0.91,45
10/14/2006 6:30,4.4,0.43,45
10/14/2006 6:40,4.3,0.48,23
10/14/2006 6:50,4.5,0.59,23
10/14/2006 7:00,5.1,0.48,0
10/14/2006 7:10,5.1,0.75,0
10/14/2006 7:20,4.9,0.53,0
10/14/2006 7:30,4.7,0.48,0
10/14/2006 7:40,5.3,0.64,338
10/14/2006 7:50,5.4,0.59,338
10/14/2006 8:00,5.8,0.53,338
10/14/2006 8:10,6.1,0.7,338
10/14/2006 8:20,6.8,0.59,338
10/14/2006 8:30,5.9,0.59,338
10/14/2006 8:40,5.3,0.7,315
10/14/2006 8:50,5.6,0.8,315
10/14/2006 9:00,6.1,0.86,315
10/14/2006 9:10,6.7,1.18,315
10/14/2006 9:20,6.9,0.8,315
10/14/2006 9:30,6.7,0.53,315
10/14/2006 9:40,7.1,0.64,315
10/14/2006 9:50,6.9,0.59,315
10/14/2006 10:00,7.8,0.8,315
10/14/2006 10:10,7.7,0.86,315
10/14/2006 10:20,8.2,1.07,315
10/14/2006 10:30,8.8,0.75,315
10/14/2006 10:40,8.2,0.86,315
10/14/2006 10:50,8.4,1.02,315
10/14/2006 11:00,9,1.02,315
10/14/2006 11:10,9.6,1.02,315
10/14/2006 11:20,9.5,1.07,315
10/14/2006 11:30,9,1.02,315
10/14/2006 11:40,9.8,1.07,315
10/14/2006 11:50,10.9,1.28,315
10/14/2006 12:00,10.5,0.96,293
10/14/2006 12:10,11.2,1.23,293
10/14/2006 12:20,12.5,1.28,293
10/14/2006 12:30,13.3,1.28,315
10/14/2006 12:40,12.3,1.6,315
10/14/2006 12:50,11.8,1.5,315
10/14/2006 13:00,10.5,1.12,293
10/14/2006 13:10,10.5,1.34,315
10/14/2006 13:20,11.5,1.12,293
10/14/2006 13:30,11.3,1.12,315
10/14/2006 13:40,11.6,1.34,315
10/14/2006 13:50,11.2,1.6,315
10/14/2006 14:00,11.5,1.6,315
10/14/2006 14:10,10.5,1.28,315
10/14/2006 14:20,10.9,1.23,315
10/14/2006 14:30,10.3,1.44,315
10/14/2006 14:40,10.3,1.34,315
10/14/2006 14:50,10.4,1.34,293
10/14/2006 15:00,10.4,1.28,315
10/14/2006 15:10,10.4,1.23,315
10/14/2006 15:20,10.8,1.28,315
10/14/2006 15:30,11.4,1.44,315
10/14/2006 15:40,11.5,1.44,315
10/14/2006 15:50,11.7,1.87,315
10/14/2006 16:00,11.7,1.55,315
10/14/2006 16:10,12.2,1.71,315
10/14/2006 16:20,11.9,1.82,315
10/14/2006 16:30,12,1.82,315
10/14/2006 16:40,13.3,1.92,315
10/14/2006 16:50,13.7,1.76,315
10/14/2006 17:00,12.8,1.71,315
10/14/2006 17:10,14,1.55,293
10/14/2006 17:20,14.3,1.6,315
10/14/2006 17:30,14.5,1.6,315
10/14/2006 17:40,15.1,1.82,293
10/14/2006 17:50,14.4,1.76,293
10/14/2006 18:00,13.3,1.71,293
10/14/2006 18:10,12.9,1.5,293
10/14/2006 18:20,12.6,1.44,293
10/14/2006 18:30,12.8,1.6,293
10/14/2006 18:40,12.9,1.76,293
10/14/2006 18:50,12.3,1.82,293
10/14/2006 19:00,10.9,1.98,315
10/14/2006 19:10,13.1,1.76,315
10/14/2006 19:20,13.4,1.87,315
10/14/2006 19:30,13,2.03,293
10/14/2006 19:40,13,1.55,293
10/14/2006 19:50,12.9,1.82,293
10/14/2006 20:00,12.6,1.6,293
10/14/2006 20:10,12.5,1.5,293
10/14/2006 20:20,13.3,1.76,315
10/14/2006 20:30,13.6,1.76,315
10/14/2006 20:40,14.8,1.76,315
10/14/2006 20:50,14.8,1.98,315
10/14/2006 21:00,14.9,2.35,315
10/14/2006 21:10,16.6,2.41,315
10/14/2006 21:20,17.5,3.05,315
10/14/2006 21:30,17.2,2.35,338
10/14/2006 21:40,17.1,2.35,338
10/14/2006 21:50,16.8,2.67,338
