Read by,DR Version 10,10/18/2006 18:58,
9/4/2006 6:50,7.7,1.23,158
9/4/2006 7:00,5.6,0.7,135
9/4/2006 7:10,5.4,0.64,135
9/4/2006 7:20,7.1,0.59,135
9/4/2006 7:30,6.8,0.75,135
9/4/2006 7:40,4.9,0.53,135
9/4/2006 7:50,3.3,0.75,135
9/4/2006 8:00,1.4,0.86,135
9/4/2006 8:10,2.2,0.48,135
9/4/2006 8:20,0,0.16,135
9/4/2006 8:30,2.7,1.02,135
9/4/2006 8:40,3.8,0.91,135
9/4/2006 8:50,3.6,0.64,135
9/4/2006 9:00,3.5,0.53,158
9/4/2006 9:10,3.5,0.43,135
9/4/2006 9:20,3.4,0.53,135
9/4/2006 9:30,2.6,0.53,135
9/4/2006 9:40,1,0.53,113
9/4/2006 9:50,1.7,0.96,135
9/4/2006 10:00,0.9,0.43,135
9/4/2006 10:10,0,0,135
9/4/2006 10:20,0,0,135
9/4/2006 10:30,1.2,0.7,135
9/4/2006 10:40,2,1.12,158
9/4/2006 10:50,2.5,0.64,158
9/4/2006 11:00,0,0,135
9/4/2006 11:10,1.5,1.07,135
9/4/2006 11:20,2,1.23,113
9/4/2006 11:30,1.7,0.7,113
9/4/2006 11:40,1.8,0.64,113
9/4/2006 11:50,1.1,0.64,113
9/4/2006 12:00,1.2,0.48,113
9/4/2006 12:10,2.3,0.8,113
9/4/2006 12:20,3.2,0.59,135
9/4/2006 12:30,2.4,0.59,135
9/4/2006 12:40,2.7,0.53,135
9/4/2006 12:50,3,0.53,158
9/4/2006 13:00,1,0.53,158
9/4/2006 13:10,1,0.59,158
9/4/2006 13:20,1.2,0.86,158
9/4/2006 13:30,2.3,0.86,158
9/4/2006 13:40,3.4,0.75,135
9/4/2006 13:50,4.2,0.8,113
9/4/2006 14:00,2.7,0.59,113
9/4/2006 14:10,2.8,0.43,90
9/4/2006 14:20,1.7,0.64,113
9/4/2006 14:30,0,0,113
9/4/2006 14:40,2.2,1.02,135
9/4/2006 14:50,2.8,0.8,135
9/4/2006 15:00,1.2,0.53,135
9/4/2006 15:10,1.7,0.75,135
9/4/2006 15:20,1.7,0.96,158
9/4/2006 15:30,2.3,0.86,180
9/4/2006 15:40,2.8,0.86,180
9/4/2006 15:50,2.7,0.53,203
9/4/2006 16:00,3.3,0.59,203
9/4/2006 16:10,4.3,0.59,203
9/4/2006 16:20,4.5,0.48,203
9/4/2006 16:30,3.7,0.8,203
9/4/2006 16:40,2.4,0.48,180
9/4/2006 16:50,2.3,0.53,180
9/4/2006 17:00,1.7,0.64,180
9/4/2006 17:10,2,0.7,180
9/4/2006 17:20,0.9,0.27,180
9/4/2006 17:30,2.3,0.91,158
9/4/2006 17:40,1.4,0.91,135
9/4/2006 17:50,0,0,135
9/4/2006 18:00,0,0,135
9/4/2006 18:10,0,0,135
9/4/2006 18:20,0.9,0.59,113
9/4/2006 18:30,3.2,0.59,113
9/4/2006 18:40,1.5,0.7,113
9/4/2006 18:50,0,0,113
9/4/2006 19:00,0,0,113
9/4/2006 19:10,0,0,113
9/4/2006 19:20,0,0,113
9/4/2006 19:30,2.1,1.5,113
9/4/2006 19:40,3.5,0.59,113
9/4/2006 19:50,3.9,0.43,113
9/4/2006 20:00,2.3,1.18,113
9/4/2006 20:10,0,0.11,113
9/4/2006 20:20,0,0.05,113
9/4/2006 20:30,1.2,0.59,180
9/4/2006 20:40,1,0.48,180
9/4/2006 20:50,1.6,0.91,135
9/4/2006 21:00,2.2,1.12,135
9/4/2006 21:10,1.2,0.64,135
9/4/2006 21:20,2,1.34,135
9/4/2006 21:30,3.5,0.8,135
9/4/2006 21:40,4.3,0.96,135
9/4/2006 21:50,5.1,1.18,135
9/4/2006 22:00,5.6,1.07,158
9/4/2006 22:10,5.3,1.02,135
9/4/2006 22:20,7.1,1.44,135
9/4/2006 22:30,7.7,1.18,135
9/4/2006 22:40,8.6,1.18,135
9/4/2006 22:50,7.6,1.44,135
9/4/2006 23:00,8.6,1.6,113
9/4/2006 23:10,7.2,1.12,135
9/4/2006 23:20,7.6,1.6,158
9/4/2006 23:30,6.9,1.98,135
9/4/2006 23:40,8.4,1.87,135
9/4/2006 23:50,9.4,2.19,158
9/5/2006 0:00,6.4,2.09,158
9/5/2006 0:10,6.6,2.57,158
9/5/2006 0:20,6.4,1.92,113
9/5/2006 0:30,8.1,3.96,135
9/5/2006 0:40,7.1,2.25,135
9/5/2006 0:50,6.2,2.3,158
9/5/2006 1:00,8.3,2.57,158
9/5/2006 1:10,4.1,3.21,158
9/5/2006 1:20,9.7,2.25,158
9/5/2006 1:30,7.4,1.55,158
9/5/2006 1:40,6.1,3.42,158
9/5/2006 1:50,9.4,1.87,135
9/5/2006 2:00,7.4,3.05,135
9/5/2006 2:10,7.1,2.51,158
9/5/2006 2:20,6.6,2.35,180
9/5/2006 2:30,4.1,3.37,135
9/5/2006 2:40,7.3,2.14,113
9/5/2006 2:50,8.5,2.3,135
9/5/2006 3:00,6.8,1.5,113
9/5/2006 3:10,6.8,1.55,135
9/5/2006 3:20,7.4,2.57,158
9/5/2006 3:30,7.1,2.25,158
9/5/2006 3:40,7.6,1.66,203
9/5/2006 3:50,9.1,1.76,158
9/5/2006 4:00,3.3,2.03,203
9/5/2006 4:10,8.9,1.82,158
9/5/2006 4:20,3.3,2.03,158
9/5/2006 4:30,8.1,2.25,135
9/5/2006 4:40,4.8,1.5,135
9/5/2006 4:50,7,1.87,180
9/5/2006 5:00,8.7,2.57,180
9/5/2006 5:10,7.4,1.71,158
9/5/2006 5:20,3.5,1.87,158
9/5/2006 5:30,6.4,1.6,113
9/5/2006 5:40,6.8,1.6,158
9/5/2006 5:50,6.4,1.92,158
9/5/2006 6:00,5.6,1.18,180
9/5/2006 6:10,6.8,1.18,158
9/5/2006 6:20,8.4,1.82,158
9/5/2006 6:30,7.1,1.34,158
9/5/2006 6:40,5.8,0.64,135
9/5/2006 6:50,6.2,1.07,158
9/5/2006 7:00,6.6,0.86,135
9/5/2006 7:10,6.9,0.53,158
9/5/2006 7:20,6.3,0.48,158
9/5/2006 7:30,5.8,0.48,158
9/5/2006 7:40,5.8,0.53,158
9/5/2006 7:50,5.4,0.64,158
9/5/2006 8:00,5.3,0.48,158
9/5/2006 8:10,5.5,0.53,158
9/5/2006 8:20,4.8,0.53,158
9/5/2006 8:30,4.5,0.53,158
9/5/2006 8:40,3.3,0.64,158
9/5/2006 8:50,2.7,0.75,158
9/5/2006 9:00,2.9,0.75,158
9/5/2006 9:10,3.6,0.64,158
9/5/2006 9:20,2.1,0.75,180
9/5/2006 9:30,2,0.64,180
9/5/2006 9:40,3.5,0.75,158
9/5/2006 9:50,2.8,0.53,158
9/5/2006 10:00,2.4,0.91,158
9/5/2006 10:10,0,0.21,158
9/5/2006 10:20,1,0.48,135
9/5/2006 10:30,1.8,0.8,158
9/5/2006 10:40,2.2,0.43,158
9/5/2006 10:50,0.9,0.43,158
9/5/2006 11:00,1.3,0.64,158
9/5/2006 11:10,1.4,0.8,135
9/5/2006 11:20,2,1.18,113
9/5/2006 11:30,0,0,113
9/5/2006 11:40,0,0,113
9/5/2006 11:50,0,0,113
9/5/2006 12:00,0,0.21,135
9/5/2006 12:10,0,0,135
9/5/2006 12:20,0,0,135
9/5/2006 12:30,0,0,135
9/5/2006 12:40,0,0,135
9/5/2006 12:50,0,0,135
9/5/2006 13:00,0,0.05,135
9/5/2006 13:10,1,0.53,158
9/5/2006 13:20,0,0,158
9/5/2006 13:30,0,0,158
9/5/2006 13:40,0,0.21,158
9/5/2006 13:50,1.3,0.7,158
9/5/2006 14:00,2.2,0.8,180
9/5/2006 14:10,2,0.8,180
9/5/2006 14:20,2.4,0.43,180
9/5/2006 14:30,2,0.59,180
9/5/2006 14:40,1.7,0.75,203
9/5/2006 14:50,2.1,0.53,203
9/5/2006 15:00,2.8,0.53,203
9/5/2006 15:10,3,0.48,180
9/5/2006 15:20,3,0.64,180
9/5/2006 15:30,2.2,0.64,180
9/5/2006 15:40,3,0.43,180
9/5/2006 15:50,2.9,0.43,180
9/5/2006 16:00,2.5,0.7,180
9/5/2006 16:10,1.9,0.75,180
9/5/2006 16:20,0,0,180
9/5/2006 16:30,0,0,180
9/5/2006 16:40,0,0,180
9/5/2006 16:50,1.2,0.7,180
9/5/2006 17:00,1.2,0.53,180
9/5/2006 17:10,0,0,180
9/5/2006 17:20,0,0,180
9/5/2006 17:30,1.5,1.18,113
9/5/2006 17:40,4.7,1.28,68
9/5/2006 17:50,4.7,0.59,45
9/5/2006 18:00,3.8,0.43,45
9/5/2006 18:10,4,0.43,45
9/5/2006 18:20,3.7,0.43,45
9/5/2006 18:30,3.5,0.43,45
9/5/2006 18:40,4.1,0.7,45
9/5/2006 18:50,4.4,0.7,68
9/5/2006 19:00,3.6,0.37,68
9/5/2006 19:10,3.1,0.37,68
9/5/2006 19:20,5.5,1.02,45
9/5/2006 19:30,5.4,0.64,45
9/5/2006 19:40,5.6,0.37,45
9/5/2006 19:50,4.7,0.75,45
9/5/2006 20:00,2.2,1.02,45
9/5/2006 20:10,1.9,0.64,23
9/5/2006 20:20,0,0.11,23
9/5/2006 20:30,0,0,23
9/5/2006 20:40,0,0,23
9/5/2006 20:50,0,0,23
9/5/2006 21:00,0,0,23
9/5/2006 21:10,0,0,23
9/5/2006 21:20,0,0,203
9/5/2006 21:30,0,0,248
9/5/2006 21:40,0,0,135
9/5/2006 21:50,1.6,1.44,135
9/5/2006 22:00,3.3,1.23,0
9/5/2006 22:10,3.3,1.18,338
9/5/2006 22:20,3.6,1.07,315
9/5/2006 22:30,4.7,1.34,338
9/5/2006 22:40,5.3,1.39,338
9/5/2006 22:50,5.8,1.34,0
9/5/2006 23:00,4.9,1.87,23
9/5/2006 23:10,4.7,1.39,23
9/5/2006 23:20,4.9,1.55,23
9/5/2006 23:30,5.3,2.25,23
9/5/2006 23:40,6.4,1.5,45
9/5/2006 23:50,6,1.92,0
9/6/2006 0:00,4.8,1.82,338
9/6/2006 0:10,4.8,2.62,23
9/6/2006 0:20,5.7,1.92,0
9/6/2006 0:30,5.4,1.71,338
9/6/2006 0:40,5.2,2.57,23
9/6/2006 0:50,2.9,2.25,338
9/6/2006 1:00,5,2.67,0
9/6/2006 1:10,6.9,2.03,338
9/6/2006 1:20,7.1,2.94,23
9/6/2006 1:30,4.4,2.62,90
9/6/2006 1:40,3.7,2.62,45
9/6/2006 1:50,4.2,3.85,113
9/6/2006 2:00,7.6,3.05,45
9/6/2006 2:10,5,2.3,113
9/6/2006 2:20,8.5,2.99,45
9/6/2006 2:30,7.4,2.09,45
9/6/2006 2:40,2.4,2.35,90
9/6/2006 2:50,6.7,2.57,90
9/6/2006 3:00,6.9,3.05,68
9/6/2006 3:10,6.2,1.98,23
9/6/2006 3:20,8.4,1.66,338
9/6/2006 3:30,7.4,1.18,0
9/6/2006 3:40,5.9,1.98,45
9/6/2006 3:50,2.5,1.6,23
9/6/2006 4:00,5.9,3.05,338
9/6/2006 4:10,3.5,2.46,0
9/6/2006 4:20,3.6,1.98,45
9/6/2006 4:30,9,2.51,45
9/6/2006 4:40,7.2,1.28,68
9/6/2006 4:50,4.3,1.39,45
9/6/2006 5:00,3.3,2.51,23
9/6/2006 5:10,6.3,1.6,0
9/6/2006 5:20,6.9,1.34,338
9/6/2006 5:30,5.6,1.34,315
9/6/2006 5:40,6.5,1.92,0
9/6/2006 5:50,7.2,1.71,45
9/6/2006 6:00,5.6,1.55,45
9/6/2006 6:10,7.5,2.25,23
9/6/2006 6:20,7.9,2.09,23
9/6/2006 6:30,7.4,1.12,45
9/6/2006 6:40,6,1.02,0
9/6/2006 6:50,5.3,1.28,0
9/6/2006 7:00,5.7,1.18,338
9/6/2006 7:10,5.5,0.96,0
9/6/2006 7:20,5.9,0.8,0
9/6/2006 7:30,5.6,0.86,338
9/6/2006 7:40,6.2,0.91,338
9/6/2006 7:50,8.1,0.7,338
9/6/2006 8:00,8.1,0.75,338
9/6/2006 8:10,8.5,0.59,338
9/6/2006 8:20,8.3,0.64,338
9/6/2006 8:30,8.4,0.8,315
9/6/2006 8:40,9.2,0.86,315
9/6/2006 8:50,9.9,1.07,315
9/6/2006 9:00,9.6,0.91,315
9/6/2006 9:10,10.4,1.23,315
9/6/2006 9:20,11.3,1.28,315
9/6/2006 9:30,11.6,1.34,315
9/6/2006 9:40,11.8,1.5,315
9/6/2006 9:50,12.3,1.34,315
9/6/2006 10:00,11.5,1.28,315
9/6/2006 10:10,11.4,1.28,315
9/6/2006 10:20,11.7,1.44,315
9/6/2006 10:30,11.5,1.28,315
9/6/2006 10:40,12.7,1.28,315
9/6/2006 10:50,12.8,1.44,315
9/6/2006 11:00,12.9,1.44,315
9/6/2006 11:10,13.5,1.55,315
9/6/2006 11:20,13.7,1.71,315
9/6/2006 11:30,13.4,1.66,315
9/6/2006 11:40,13.4,1.44,315
9/6/2006 11:50,12.7,1.5,315
9/6/2006 12:00,13.2,1.55,315
9/6/2006 12:10,12.8,1.39,338
9/6/2006 12:20,13.1,1.39,338
9/6/2006 12:30,12.5,1.44,338
9/6/2006 12:40,12,1.34,338
9/6/2006 12:50,11.7,1.28,338
9/6/2006 13:00,12,1.28,338
9/6/2006 13:10,12,1.23,338
9/6/2006 13:20,11.8,1.23,338
9/6/2006 13:30,11.7,1.34,338
9/6/2006 13:40,11.7,1.28,338
9/6/2006 13:50,11.4,1.28,338
9/6/2006 14:00,11.6,1.39,338
9/6/2006 14:10,11.7,1.6,338
9/6/2006 14:20,12.2,1.34,338
9/6/2006 14:30,12.6,1.34,338
9/6/2006 14:40,12.1,1.34,338
9/6/2006 14:50,12.1,1.28,338
9/6/2006 15:00,12,1.39,338
9/6/2006 15:10,11.5,1.39,338
9/6/2006 15:20,11,1.28,338
9/6/2006 15:30,11.2,1.07,338
9/6/2006 15:40,11.1,1.07,338
9/6/2006 15:50,11.3,1.18,338
9/6/2006 16:00,11,1.07,338
9/6/2006 16:10,11.4,1.07,338
9/6/2006 16:20,12,1.07,338
9/6/2006 16:30,12.8,1.18,338
9/6/2006 16:40,12.3,1.12,338
9/6/2006 16:50,11.1,1.12,338
9/6/2006 17:00,10.9,1.18,338
9/6/2006 17:10,11.3,1.07,338
9/6/2006 17:20,11,1.02,338
9/6/2006 17:30,11,1.18,338
9/6/2006 17:40,10.6,1.34,338
9/6/2006 17:50,10.4,1.12,338
9/6/2006 18:00,10.5,1.28,338
9/6/2006 18:10,10.6,1.34,338
9/6/2006 18:20,11.1,1.18,338
9/6/2006 18:30,11.6,1.28,338
9/6/2006 18:40,11.6,1.18,338
9/6/2006 18:50,11.4,1.12,338
9/6/2006 19:00,11.1,1.18,338
9/6/2006 19:10,11,1.34,338
9/6/2006 19:20,11.4,1.23,338
9/6/2006 19:30,12.3,1.28,338
9/6/2006 19:40,11.7,1.12,338
9/6/2006 19:50,11.2,1.28,338
9/6/2006 20:00,11.3,1.5,338
9/6/2006 20:10,12.4,1.44,338
9/6/2006 20:20,12.3,1.6,338
9/6/2006 20:30,11.8,1.39,338
9/6/2006 20:40,11.7,1.5,338
9/6/2006 20:50,12.5,1.66,0
9/6/2006 21:00,12.5,2.03,0
9/6/2006 21:10,13.5,1.98,0
9/6/2006 21:20,14,2.14,0
9/6/2006 21:30,15.1,1.76,0
9/6/2006 21:40,14.1,1.92,0
9/6/2006 21:50,13.4,1.87,0
9/6/2006 22:00,13,2.03,0
9/6/2006 22:10,12.2,1.76,0
9/6/2006 22:20,14.3,2.3,0
9/6/2006 22:30,14.1,2.19,23
9/6/2006 22:40,14.5,2.19,0
9/6/2006 22:50,14.6,2.14,0
9/6/2006 23:00,13.3,1.82,23
9/6/2006 23:10,15.3,1.87,0
9/6/2006 23:20,15.1,2.25,23
9/6/2006 23:30,15.5,2.3,23
9/6/2006 23:40,14.2,1.71,23
9/6/2006 23:50,13.1,1.76,23
9/7/2006 0:00,12.9,1.98,23
9/7/2006 0:10,13.5,2.25,23
9/7/2006 0:20,14.2,2.57,23
9/7/2006 0:30,14.5,2.46,23
9/7/2006 0:40,14.2,1.98,23
9/7/2006 0:50,13,2.46,23
9/7/2006 1:00,13.6,2.73,45
9/7/2006 1:10,13,2.99,23
9/7/2006 1:20,14.9,2.25,23
9/7/2006 1:30,13.4,2.62,23
9/7/2006 1:40,15.8,1.87,23
9/7/2006 1:50,13,2.3,23
9/7/2006 2:00,15.3,2.67,23
9/7/2006 2:10,15.6,2.57,23
9/7/2006 2:20,18,2.25,23
9/7/2006 2:30,17,3.32,45
9/7/2006 2:40,16.1,2.89,45
9/7/2006 2:50,15.3,2.46,23
9/7/2006 3:00,18.1,3.21,23
9/7/2006 3:10,15.5,2.19,45
9/7/2006 3:20,16.6,2.35,45
9/7/2006 3:30,17,2.62,45
9/7/2006 3:40,18.1,2.83,45
9/7/2006 3:50,16.6,3.15,23
9/7/2006 4:00,16.2,2.62,45
9/7/2006 4:10,17.1,2.51,45
9/7/2006 4:20,16.1,2.19,23
9/7/2006 4:30,16.9,2.14,23
9/7/2006 4:40,16.7,2.51,23
9/7/2006 4:50,17.3,2.89,23
9/7/2006 5:00,16.7,2.35,23
9/7/2006 5:10,16.8,2.51,23
9/7/2006 5:20,16.2,2.41,23
9/7/2006 5:30,15.2,2.09,23
9/7/2006 5:40,13.2,2.35,23
9/7/2006 5:50,13.6,1.92,23
9/7/2006 6:00,12.9,2.57,23
9/7/2006 6:10,13.4,1.82,23
9/7/2006 6:20,11.9,1.71,23
9/7/2006 6:30,12.9,1.71,23
9/7/2006 6:40,12,2.19,23
9/7/2006 6:50,10.8,1.39,0
9/7/2006 7:00,11.2,1.39,0
9/7/2006 7:10,10.6,1.12,0
9/7/2006 7:20,9.7,1.44,0
9/7/2006 7:30,9.2,0.91,0
9/7/2006 7:40,10.2,1.23,0
9/7/2006 7:50,11.4,1.23,0
9/7/2006 8:00,12,1.39,0
9/7/2006 8:10,12.1,1.18,0
9/7/2006 8:20,12.4,1.44,0
9/7/2006 8:30,12.8,1.39,0
9/7/2006 8:40,13.1,1.71,0
9/7/2006 8:50,13.2,1.6,0
9/7/2006 9:00,12.4,1.55,0
9/7/2006 9:10,12.5,1.55,0
9/7/2006 9:20,12.8,1.66,0
9/7/2006 9:30,12.9,1.5,0
9/7/2006 9:40,13,1.66,0
9/7/2006 9:50,14.1,1.66,0
9/7/2006 10:00,13.8,1.76,0
9/7/2006 10:10,13.9,1.44,0
9/7/2006 10:20,13.9,1.66,0
9/7/2006 10:30,14.5,1.66,338
9/7/2006 10:40,14,1.6,0
9/7/2006 10:50,14,1.55,0
9/7/2006 11:00,14.7,1.44,0
9/7/2006 11:10,14.9,1.5,0
9/7/2006 11:20,15.4,1.71,0
9/7/2006 11:30,15.9,1.5,0
9/7/2006 11:40,14.9,1.6,0
9/7/2006 11:50,14.4,1.6,0
9/7/2006 12:00,13.6,1.71,0
9/7/2006 12:10,13.3,1.6,0
9/7/2006 12:20,14.1,1.55,0
9/7/2006 12:30,13.5,1.55,0
9/7/2006 12:40,12.7,1.5,0
9/7/2006 12:50,11.4,1.23,0
9/7/2006 13:00,11,1.23,0
9/7/2006 13:10,11.7,1.28,0
9/7/2006 13:20,11.6,1.28,0
9/7/2006 13:30,13,1.28,0
9/7/2006 13:40,13.3,1.39,0
9/7/2006 13:50,13,1.55,0
9/7/2006 14:00,13,1.55,0
9/7/2006 14:10,14.6,1.76,0
9/7/2006 14:20,16.3,1.82,0
9/7/2006 14:30,16.4,1.92,0
9/7/2006 14:40,15.6,2.3,23
9/7/2006 14:50,15.1,1.98,23
9/7/2006 15:00,13.7,1.55,23
9/7/2006 15:10,12.5,1.55,23
9/7/2006 15:20,12.4,1.12,23
9/7/2006 15:30,12.2,1.07,23
9/7/2006 15:40,12.4,1.12,23
9/7/2006 15:50,13.7,1.28,23
9/7/2006 16:00,11.8,1.07,23
9/7/2006 16:10,13,1.23,23
9/7/2006 16:20,13.1,0.96,23
9/7/2006 16:30,13.7,0.7,23
9/7/2006 16:40,13.1,0.91,23
9/7/2006 16:50,12.8,0.96,23
9/7/2006 17:00,12.5,0.86,23
9/7/2006 17:10,11.8,1.12,23
9/7/2006 17:20,11.5,1.18,23
9/7/2006 17:30,12.6,1.18,23
9/7/2006 17:40,11.6,1.12,23
9/7/2006 17:50,12,1.18,23
9/7/2006 18:00,13.4,1.23,23
9/7/2006 18:10,13.8,1.39,23
9/7/2006 18:20,13.2,1.34,23
9/7/2006 18:30,12.3,1.18,23
9/7/2006 18:40,11.7,1.02,23
9/7/2006 18:50,11.2,0.96,23
9/7/2006 19:00,11.8,0.91,23
9/7/2006 19:10,12.3,1.02,23
9/7/2006 19:20,12.1,1.07,23
9/7/2006 19:30,11.9,1.02,23
9/7/2006 19:40,11.5,1.07,45
9/7/2006 19:50,11.3,1.12,45
9/7/2006 20:00,11.3,1.28,45
9/7/2006 20:10,11.1,1.12,45
9/7/2006 20:20,10.6,1.18,45
9/7/2006 20:30,8.9,1.34,45
9/7/2006 20:40,7.9,1.02,68
9/7/2006 20:50,8.6,1.18,68
9/7/2006 21:00,8.8,1.34,68
9/7/2006 21:10,8.7,1.34,90
9/7/2006 21:20,10.2,0.96,90
9/7/2006 21:30,10,1.07,90
9/7/2006 21:40,8.5,1.44,90
9/7/2006 21:50,6.7,1.02,90
9/7/2006 22:00,7,1.28,90
9/7/2006 22:10,5.6,1.18,113
9/7/2006 22:20,5.8,1.55,113
9/7/2006 22:30,5.8,1.28,113
9/7/2006 22:40,6.1,1.28,113
9/7/2006 22:50,5.9,1.28,113
9/7/2006 23:00,6.8,1.12,113
9/7/2006 23:10,4.8,1.87,135
9/7/2006 23:20,5.2,1.44,135
9/7/2006 23:30,5,1.28,135
9/7/2006 23:40,2.1,1.34,158
9/7/2006 23:50,1.8,1.66,45
9/8/2006 0:00,4.1,1.82,90
9/8/2006 0:10,4.3,2.46,68
9/8/2006 0:20,4.3,1.5,90
9/8/2006 0:30,5.9,2.03,68
9/8/2006 0:40,4.7,1.76,45
9/8/2006 0:50,5.2,2.25,90
9/8/2006 1:00,3.8,2.51,113
9/8/2006 1:10,6.6,2.25,68
9/8/2006 1:20,4.4,2.41,68
9/8/2006 1:30,5.2,1.92,90
9/8/2006 1:40,6.6,1.76,90
9/8/2006 1:50,5.8,2.94,113
9/8/2006 2:00,8.2,2.99,90
9/8/2006 2:10,8.5,2.3,135
9/8/2006 2:20,7.3,1.87,135
9/8/2006 2:30,9.7,1.98,90
9/8/2006 2:40,6.9,2.78,90
9/8/2006 2:50,8.3,2.83,113
9/8/2006 3:00,9,2.57,135
9/8/2006 3:10,9.7,2.09,135
9/8/2006 3:20,7.9,1.98,135
9/8/2006 3:30,7.7,2.14,113
9/8/2006 3:40,5.3,2.46,68
9/8/2006 3:50,8.5,1.5,135
9/8/2006 4:00,5.8,1.87,135
9/8/2006 4:10,6.7,1.98,158
9/8/2006 4:20,4.8,2.25,135
9/8/2006 4:30,3.4,2.14,135
9/8/2006 4:40,3.1,1.87,158
9/8/2006 4:50,8.8,1.82,203
9/8/2006 5:00,10.4,1.87,203
9/8/2006 5:10,9.1,1.82,180
9/8/2006 5:20,12.2,2.51,203
9/8/2006 5:30,13.5,2.03,203
9/8/2006 5:40,13.6,2.25,203
9/8/2006 5:50,13.8,2.35,203
9/8/2006 6:00,12.5,2.14,203
9/8/2006 6:10,13.9,2.3,203
9/8/2006 6:20,13,2.25,203
9/8/2006 6:30,13.1,2.41,203
9/8/2006 6:40,12.3,2.25,203
9/8/2006 6:50,13.6,2.19,203
9/8/2006 7:00,12.1,2.25,203
9/8/2006 7:10,10.6,1.92,203
9/8/2006 7:20,12.2,2.3,203
9/8/2006 7:30,11.5,2.14,203
9/8/2006 7:40,12.3,2.19,225
9/8/2006 7:50,12.3,2.09,225
9/8/2006 8:00,12.5,1.71,225
9/8/2006 8:10,13.1,1.76,225
9/8/2006 8:20,12.8,1.66,225
9/8/2006 8:30,13,1.71,225
9/8/2006 8:40,11.3,1.55,225
9/8/2006 8:50,11.2,1.87,248
9/8/2006 9:00,11.6,1.6,225
9/8/2006 9:10,12,1.71,248
9/8/2006 9:20,11.9,1.98,248
9/8/2006 9:30,12.2,1.71,225
9/8/2006 9:40,13.7,1.82,225
9/8/2006 9:50,14.7,2.03,248
9/8/2006 10:00,16.8,2.19,248
9/8/2006 10:10,16.1,1.82,248
9/8/2006 10:20,16.4,2.03,225
9/8/2006 10:30,15.4,2.09,248
9/8/2006 10:40,16.2,1.82,248
9/8/2006 10:50,15.2,1.76,248
9/8/2006 11:00,13.4,1.71,248
9/8/2006 11:10,12.7,2.03,248
9/8/2006 11:20,13.3,1.6,248
9/8/2006 11:30,14.6,1.39,248
9/8/2006 11:40,14.2,1.92,248
9/8/2006 11:50,13.5,1.6,248
9/8/2006 12:00,12.7,1.5,248
9/8/2006 12:10,13.1,1.6,248
9/8/2006 12:20,12.5,1.23,248
9/8/2006 12:30,13,1.82,248
9/8/2006 12:40,14,1.76,248
9/8/2006 12:50,15.3,2.09,248
9/8/2006 13:00,13.2,1.82,248
9/8/2006 13:10,14.6,1.71,248
9/8/2006 13:20,14.3,1.87,248
9/8/2006 13:30,14.5,2.09,248
9/8/2006 13:40,14.8,1.66,248
9/8/2006 13:50,14.6,1.76,248
9/8/2006 14:00,14.6,1.76,248
9/8/2006 14:10,14.8,1.98,248
9/8/2006 14:20,13.7,1.66,248
9/8/2006 14:30,13.8,1.98,248
9/8/2006 14:40,14.4,13.63,248
9/8/2006 14:50,14.1,1.87,248
9/8/2006 15:00,13.9,1.6,248
9/8/2006 15:10,14.4,1.71,248
9/8/2006 15:20,13.4,2.19,248
9/8/2006 15:30,13.5,1.66,248
9/8/2006 15:40,13.2,1.71,248
9/8/2006 15:50,12.9,1.87,248
9/8/2006 16:00,10.9,1.5,248
9/8/2006 16:10,11.8,1.55,248
9/8/2006 16:20,10.9,2.25,248
9/8/2006 16:30,13.3,2.14,248
9/8/2006 16:40,12.6,1.6,248
9/8/2006 16:50,14.9,1.71,248
9/8/2006 17:00,14.4,2.14,248
9/8/2006 17:10,14.9,2.19,248
9/8/2006 17:20,15.1,2.25,248
9/8/2006 17:30,11.5,1.87,248
9/8/2006 17:40,13.6,2.09,248
9/8/2006 17:50,13.7,2.03,248
9/8/2006 18:00,14.4,2.57,248
9/8/2006 18:10,13.1,2.19,248
9/8/2006 18:20,12.1,2.3,248
9/8/2006 18:30,11.7,1.71,248
9/8/2006 18:40,11,1.55,248
9/8/2006 18:50,11.9,2.14,248
9/8/2006 19:00,11.8,1.98,248
9/8/2006 19:10,11.9,2.14,248
9/8/2006 19:20,11.6,1.66,248
9/8/2006 19:30,12.4,2.19,248
9/8/2006 19:40,11.4,1.71,248
9/8/2006 19:50,11.4,1.39,248
9/8/2006 20:00,10.9,1.5,225
9/8/2006 20:10,12.5,2.46,225
9/8/2006 20:20,12.5,1.39,248
9/8/2006 20:30,13.8,1.82,248
9/8/2006 20:40,12.9,1.76,248
9/8/2006 20:50,12.8,1.66,248
9/8/2006 21:00,12.1,2.14,248
9/8/2006 21:10,12.1,2.25,248
9/8/2006 21:20,10.7,1.82,248
9/8/2006 21:30,11,2.03,248
9/8/2006 21:40,10.8,2.09,248
9/8/2006 21:50,11.6,2.14,248
9/8/2006 22:00,12.7,2.19,248
9/8/2006 22:10,11.3,1.92,248
9/8/2006 22:20,11.4,1.6,248
9/8/2006 22:30,11.2,1.87,248
9/8/2006 22:40,11.9,1.87,270
9/8/2006 22:50,11.2,1.92,270
9/8/2006 23:00,11,1.92,270
9/8/2006 23:10,11.9,1.98,248
9/8/2006 23:20,10.8,2.14,270
9/8/2006 23:30,10.7,1.66,270
9/8/2006 23:40,10.7,1.87,270
9/8/2006 23:50,11.3,1.6,248
