Read by,DR Version 10,2/8/2007 11:03,
12/8/2006 7:30,16.2,1.66,338
12/8/2006 7:40,15.4,1.5,338
12/8/2006 7:50,15.7,1.76,338
12/8/2006 8:00,15.5,1.66,338
12/8/2006 8:10,16.4,1.66,338
12/8/2006 8:20,17.1,1.71,338
12/8/2006 8:30,17.9,1.82,338
12/8/2006 8:40,18.6,1.55,338
12/8/2006 8:50,18.2,1.66,338
12/8/2006 9:00,17.4,1.76,338
12/8/2006 9:10,18.4,1.76,338
12/8/2006 9:20,18.6,1.76,338
12/8/2006 9:30,18.3,1.92,338
12/8/2006 9:40,18.1,1.82,338
12/8/2006 9:50,17.7,1.66,338
12/8/2006 10:00,18.2,1.55,338
12/8/2006 10:10,17.8,1.66,338
12/8/2006 10:20,17.3,1.71,338
12/8/2006 10:30,18.4,1.87,338
12/8/2006 10:40,18.2,1.6,338
12/8/2006 10:50,18.4,1.71,338
12/8/2006 11:00,18.6,1.5,338
12/8/2006 11:10,17.1,2.09,338
12/8/2006 11:20,17.6,1.87,338
12/8/2006 11:30,17.6,1.82,338
12/8/2006 11:40,16.8,1.87,338
12/8/2006 11:50,16,1.87,338
12/8/2006 12:00,16.3,1.76,338
12/8/2006 12:10,16.9,2.14,338
12/8/2006 12:20,18.1,2.19,338
12/8/2006 12:30,16.8,1.76,338
12/8/2006 12:40,16.9,1.82,338
12/8/2006 12:50,15.5,1.82,338
12/8/2006 13:00,14.6,1.87,338
12/8/2006 13:10,15.4,2.83,0
12/8/2006 13:20,15.4,1.66,338
12/8/2006 13:30,14.7,1.44,338
12/8/2006 13:40,14.4,1.34,338
12/8/2006 13:50,14.4,1.5,338
12/8/2006 14:00,14.2,1.39,338
12/8/2006 14:10,14.3,1.34,338
12/8/2006 14:20,14.4,1.34,338
12/8/2006 14:30,14.4,13.63,338
12/8/2006 14:40,16.4,1.44,338
12/8/2006 14:50,15.3,1.34,0
12/8/2006 15:00,15.9,1.55,0
12/8/2006 15:10,16.4,1.82,0
12/8/2006 15:20,16.8,1.39,0
12/8/2006 15:30,17.2,1.34,0
12/8/2006 15:40,17.4,1.18,0
12/8/2006 15:50,17.3,1.28,0
12/8/2006 16:00,15.5,1.39,0
12/8/2006 16:10,15,1.39,0
12/8/2006 16:20,13.7,1.34,338
12/8/2006 16:30,14,1.18,338
12/8/2006 16:40,13.8,1.23,338
12/8/2006 16:50,12.8,0.91,338
12/8/2006 17:00,11.3,1.44,338
12/8/2006 17:10,10.8,1.44,315
12/8/2006 17:20,12.1,0.96,338
12/8/2006 17:30,12.8,0.96,338
12/8/2006 17:40,13.7,1.02,338
12/8/2006 17:50,15.1,1.07,338
12/8/2006 18:00,14.6,1.18,338
12/8/2006 18:10,14.9,1.34,338
12/8/2006 18:20,15.9,1.18,338
12/8/2006 18:30,14.7,1.18,338
12/8/2006 18:40,14,1.28,338
12/8/2006 18:50,15.3,1.71,338
12/8/2006 19:00,16.9,1.66,338
12/8/2006 19:10,16.3,1.18,338
12/8/2006 19:20,16.7,1.28,338
12/8/2006 19:30,16.7,1.5,338
12/8/2006 19:40,17.7,1.66,338
12/8/2006 19:50,16.2,1.55,338
12/8/2006 20:00,15.4,1.18,338
12/8/2006 20:10,15.1,1.28,338
12/8/2006 20:20,16.3,1.34,338
12/8/2006 20:30,15.5,1.34,338
12/8/2006 20:40,15.3,1.34,338
12/8/2006 20:50,15.5,1.34,338
12/8/2006 21:00,14.1,1.6,338
12/8/2006 21:10,15.2,1.5,338
12/8/2006 21:20,15.9,1.23,338
12/8/2006 21:30,16.1,1.34,338
12/8/2006 21:40,13.2,2.03,338
12/8/2006 21:50,11,1.39,338
12/8/2006 22:00,11.3,1.44,338
12/8/2006 22:10,9.7,1.82,338
12/8/2006 22:20,10.1,1.34,338
12/8/2006 22:30,8.9,1.07,338
12/8/2006 22:40,8.2,1.18,338
12/8/2006 22:50,7.4,1.18,338
12/8/2006 23:00,7.8,0.96,338
12/8/2006 23:10,7.5,1.12,315
12/8/2006 23:20,7.8,1.34,315
12/8/2006 23:30,9.5,1.5,315
12/8/2006 23:40,11.3,1.6,338
12/8/2006 23:50,10.9,1.44,315
12/9/2006 0:00,13.1,1.28,338
12/9/2006 0:10,12.9,1.44,338
12/9/2006 0:20,11.8,1.39,338
12/9/2006 0:30,11.4,1.82,338
12/9/2006 0:40,10.4,1.66,338
12/9/2006 0:50,10.9,1.6,338
12/9/2006 1:00,11.3,2.3,0
12/9/2006 1:10,11.8,1.6,338
12/9/2006 1:20,13.2,1.98,338
12/9/2006 1:30,14.5,1.5,338
12/9/2006 1:40,13.6,1.82,338
12/9/2006 1:50,14.6,1.71,338
12/9/2006 2:00,14.6,1.92,338
12/9/2006 2:10,14.2,1.66,338
12/9/2006 2:20,16.4,1.92,338
12/9/2006 2:30,16.3,1.76,338
12/9/2006 2:40,15.5,2.25,338
12/9/2006 2:50,15.8,1.82,338
12/9/2006 3:00,14.8,2.09,338
12/9/2006 3:10,17.5,2.46,338
12/9/2006 3:20,16.5,2.46,338
12/9/2006 3:30,15.5,2.03,338
12/9/2006 3:40,13.8,1.87,338
12/9/2006 3:50,13,2.57,338
12/9/2006 4:00,14.5,2.14,338
12/9/2006 4:10,13.5,1.82,338
12/9/2006 4:20,15.6,2.35,338
12/9/2006 4:30,16.3,1.82,338
12/9/2006 4:40,16.2,1.98,338
12/9/2006 4:50,15.5,1.5,338
12/9/2006 5:00,13.9,1.71,338
12/9/2006 5:10,13.6,1.66,315
12/9/2006 5:20,13.3,1.71,315
12/9/2006 5:30,14.7,1.6,315
12/9/2006 5:40,16.7,1.71,315
12/9/2006 5:50,16.7,1.82,315
12/9/2006 6:00,15.1,1.98,338
12/9/2006 6:10,17.3,1.76,338
12/9/2006 6:20,16.8,1.87,338
12/9/2006 6:30,15.8,2.09,338
12/9/2006 6:40,17.3,2.46,338
12/9/2006 6:50,18.2,2.57,338
12/9/2006 7:00,19.7,2.3,338
12/9/2006 7:10,19.3,2.46,338
12/9/2006 7:20,18.6,2.35,338
12/9/2006 7:30,18.1,2.73,338
12/9/2006 7:40,17,2.14,338
12/9/2006 7:50,17.9,2.35,338
12/9/2006 8:00,18.1,2.25,338
12/9/2006 8:10,18.3,2.35,338
12/9/2006 8:20,20.1,2.46,338
12/9/2006 8:30,19.4,2.19,338
12/9/2006 8:40,18.7,2.41,338
12/9/2006 8:50,20.5,2.51,338
12/9/2006 9:00,20.3,2.51,338
12/9/2006 9:10,20.8,2.25,338
12/9/2006 9:20,20.1,2.25,338
12/9/2006 9:30,19.8,2.35,338
12/9/2006 9:40,19.8,2.41,338
12/9/2006 9:50,19.6,2.51,338
12/9/2006 10:00,19.9,2.46,338
12/9/2006 10:10,19.1,2.25,338
12/9/2006 10:20,19.4,2.19,338
12/9/2006 10:30,19.3,2.14,338
12/9/2006 10:40,18.4,3.05,338
12/9/2006 10:50,20.1,2.99,338
12/9/2006 11:00,19.7,2.73,338
12/9/2006 11:10,20.7,2.89,338
12/9/2006 11:20,20.1,2.78,338
12/9/2006 11:30,21.1,2.73,338
12/9/2006 11:40,20.5,2.51,338
12/9/2006 11:50,20.5,2.3,338
12/9/2006 12:00,20.5,2.67,338
12/9/2006 12:10,21,2.94,338
12/9/2006 12:20,21.8,2.51,338
12/9/2006 12:30,20.3,2.41,338
12/9/2006 12:40,19.6,2.67,338
12/9/2006 12:50,20.7,2.57,338
12/9/2006 13:00,19.3,2.41,0
12/9/2006 13:10,17.3,2.46,338
12/9/2006 13:20,15.1,2.35,338
12/9/2006 13:30,14.9,1.98,338
12/9/2006 13:40,18.6,2.51,338
12/9/2006 13:50,20.3,2.03,338
12/9/2006 14:00,19.7,2.09,338
12/9/2006 14:10,18.1,1.98,338
12/9/2006 14:20,19.4,2.25,338
12/9/2006 14:30,19.4,2.19,338
12/9/2006 14:40,19.3,1.87,338
12/9/2006 14:50,18.4,1.71,338
12/9/2006 15:00,18.4,1.92,338
12/9/2006 15:10,19.1,1.92,338
12/9/2006 15:20,18.7,1.92,338
12/9/2006 15:30,18.4,2.51,338
12/9/2006 15:40,17.2,2.25,338
12/9/2006 15:50,16.9,2.14,338
12/9/2006 16:00,18.5,2.14,338
12/9/2006 16:10,17.5,1.66,338
12/9/2006 16:20,17.5,1.55,338
12/9/2006 16:30,18.5,1.82,338
12/9/2006 16:40,18.1,1.87,338
12/9/2006 16:50,18.4,1.66,338
12/9/2006 17:00,18.9,1.66,338
12/9/2006 17:10,16.4,2.14,338
12/9/2006 17:20,15.6,1.82,338
12/9/2006 17:30,16,1.55,338
12/9/2006 17:40,15.8,1.82,338
12/9/2006 17:50,15.8,1.55,338
12/9/2006 18:00,18.3,2.25,338
12/9/2006 18:10,17.2,2.09,338
12/9/2006 18:20,16.6,1.98,338
12/9/2006 18:30,18.2,1.76,338
12/9/2006 18:40,17.2,2.19,338
12/9/2006 18:50,15.7,1.82,338
12/9/2006 19:00,13.6,1.71,338
12/9/2006 19:10,14.6,1.66,338
12/9/2006 19:20,15.8,1.55,338
12/9/2006 19:30,14.3,1.66,338
12/9/2006 19:40,14.4,1.44,338
12/9/2006 19:50,14.3,1.5,338
12/9/2006 20:00,13.3,1.6,338
12/9/2006 20:10,13.3,1.39,338
12/9/2006 20:20,14.1,1.66,338
12/9/2006 20:30,15.4,1.55,338
12/9/2006 20:40,15.4,1.6,338
12/9/2006 20:50,16,1.6,338
12/9/2006 21:00,14.5,1.39,338
12/9/2006 21:10,14.6,1.6,338
12/9/2006 21:20,16,1.44,338
12/9/2006 21:30,16.4,1.55,338
12/9/2006 21:40,15,1.76,338
12/9/2006 21:50,15.3,1.55,338
12/9/2006 22:00,14,1.66,338
12/9/2006 22:10,14.9,2.14,338
12/9/2006 22:20,15.5,1.82,338
12/9/2006 22:30,15.9,2.03,0
12/9/2006 22:40,15.1,1.66,0
12/9/2006 22:50,15.5,1.82,0
12/9/2006 23:00,15.1,1.92,0
12/9/2006 23:10,14.2,2.09,0
12/9/2006 23:20,15.1,1.71,0
12/9/2006 23:30,13,1.87,0
12/9/2006 23:40,13.2,1.39,23
12/9/2006 23:50,14.4,1.92,23
12/10/2006 0:00,14.3,2.41,23
12/10/2006 0:10,16.1,1.6,23
12/10/2006 0:20,16.4,1.6,45
12/10/2006 0:30,16.4,2.14,45
12/10/2006 0:40,14.8,1.92,45
12/10/2006 0:50,14.3,1.6,45
12/10/2006 1:00,15.7,1.5,45
12/10/2006 1:10,15.9,1.92,45
12/10/2006 1:20,14.9,1.82,45
12/10/2006 1:30,14.2,1.92,45
12/10/2006 1:40,14.1,1.44,45
12/10/2006 1:50,14.3,1.23,45
12/10/2006 2:00,14.7,1.55,45
12/10/2006 2:10,14.5,1.5,45
12/10/2006 2:20,13.5,1.92,45
12/10/2006 2:30,14.9,1.55,68
12/10/2006 2:40,15.3,1.6,68
12/10/2006 2:50,14.9,1.55,68
12/10/2006 3:00,14.5,1.71,68
12/10/2006 3:10,13.8,1.55,68
12/10/2006 3:20,12.9,1.02,68
12/10/2006 3:30,11.2,1.6,68
12/10/2006 3:40,10.5,1.92,45
12/10/2006 3:50,10.7,1.34,45
12/10/2006 4:00,11.8,1.23,45
12/10/2006 4:10,11.3,1.23,45
12/10/2006 4:20,10.9,1.28,45
12/10/2006 4:30,10.6,0.96,45
12/10/2006 4:40,9.8,1.07,45
12/10/2006 4:50,8.7,0.86,45
12/10/2006 5:00,7.9,0.86,45
12/10/2006 5:10,8.3,0.7,45
12/10/2006 5:20,8,0.64,45
12/10/2006 5:30,7.6,0.53,45
12/10/2006 5:40,7.4,0.53,45
12/10/2006 5:50,7.6,0.59,23
12/10/2006 6:00,6.3,0.7,23
12/10/2006 6:10,6.8,0.64,45
12/10/2006 6:20,7.2,0.37,45
12/10/2006 6:30,7.6,0.59,45
12/10/2006 6:40,8.3,0.48,45
12/10/2006 6:50,10.3,0.64,68
12/10/2006 7:00,8.6,0.96,68
12/10/2006 7:10,7.8,0.59,68
12/10/2006 7:20,8.3,0.8,90
12/10/2006 7:30,6.4,0.91,113
12/10/2006 7:40,6.3,0.59,113
12/10/2006 7:50,5.8,0.86,135
12/10/2006 8:00,7.1,0.86,113
12/10/2006 8:10,8.3,0.48,113
12/10/2006 8:20,7.1,0.91,135
12/10/2006 8:30,6.2,0.48,135
12/10/2006 8:40,6.2,0.48,135
12/10/2006 8:50,7.5,0.64,135
12/10/2006 9:00,8.1,0.64,135
12/10/2006 9:10,6.4,1.18,135
12/10/2006 9:20,5.7,0.59,135
12/10/2006 9:30,4.1,0.86,135
12/10/2006 9:40,3.1,0.59,135
12/10/2006 9:50,3.1,0.59,135
12/10/2006 10:00,5.7,1.34,158
12/10/2006 10:10,5.2,1.23,158
12/10/2006 10:20,2.7,1.07,158
12/10/2006 10:30,3.5,1.07,158
12/10/2006 10:40,2.9,1.02,158
12/10/2006 10:50,0.9,0.32,158
12/10/2006 11:00,1.3,0.75,158
12/10/2006 11:10,1.8,0.75,135
12/10/2006 11:20,2.1,0.48,135
12/10/2006 11:30,2.4,0.48,135
12/10/2006 11:40,2.8,0.53,113
12/10/2006 11:50,2.3,0.43,113
12/10/2006 12:00,2.3,0.37,113
12/10/2006 12:10,1.5,0.48,113
12/10/2006 12:20,0,0,113
12/10/2006 12:30,0,0,113
12/10/2006 12:40,0,0,113
12/10/2006 12:50,0,0,113
12/10/2006 13:00,0,0,113
12/10/2006 13:10,0,0.05,113
12/10/2006 13:20,0.9,0.27,113
12/10/2006 13:30,0,0,113
12/10/2006 13:40,1.3,0.53,180
12/10/2006 13:50,2.2,0.43,248
12/10/2006 14:00,3.9,1.02,270
12/10/2006 14:10,5.2,0.37,270
12/10/2006 14:20,4.4,0.48,248
12/10/2006 14:30,4.8,0.48,248
12/10/2006 14:40,4.8,0.37,225
12/10/2006 14:50,5.1,0.37,225
12/10/2006 15:00,5.2,0.37,225
12/10/2006 15:10,5.6,0.53,248
12/10/2006 15:20,6.8,0.32,225
12/10/2006 15:30,6.5,0.37,225
12/10/2006 15:40,6.6,0.37,225
12/10/2006 15:50,5.4,0.43,225
12/10/2006 16:00,5.1,0.43,225
12/10/2006 16:10,6.1,0.75,248
12/10/2006 16:20,6.6,0.43,248
12/10/2006 16:30,5.9,0.48,225
12/10/2006 16:40,6.2,0.43,225
12/10/2006 16:50,6.1,0.59,225
12/10/2006 17:00,5,0.37,225
12/10/2006 17:10,5.1,0.43,225
12/10/2006 17:20,5.2,0.43,225
12/10/2006 17:30,6,0.53,225
12/10/2006 17:40,6,0.64,248
12/10/2006 17:50,7.1,0.59,270
12/10/2006 18:00,7.9,0.7,270
12/10/2006 18:10,10.4,0.64,270
12/10/2006 18:20,10.5,0.8,270
12/10/2006 18:30,8.3,1.28,270
12/10/2006 18:40,5.5,1.07,293
12/10/2006 18:50,7.7,1.28,270
12/10/2006 19:00,9,0.59,270
12/10/2006 19:10,10,0.48,270
12/10/2006 19:20,9.9,0.53,270
12/10/2006 19:30,7.9,1.12,293
12/10/2006 19:40,5.2,1.23,293
12/10/2006 19:50,1.6,0.75,270
12/10/2006 20:00,0,0,248
12/10/2006 20:10,1,0.43,158
12/10/2006 20:20,2.4,0.96,315
12/10/2006 20:30,4.1,0.91,270
12/10/2006 20:40,6.2,0.64,270
12/10/2006 20:50,5,1.28,270
12/10/2006 21:00,2.9,0.7,270
12/10/2006 21:10,2.7,0.64,293
12/10/2006 21:20,3.8,0.64,293
12/10/2006 21:30,3.9,0.8,270
12/10/2006 21:40,3.7,0.75,293
12/10/2006 21:50,2.8,1.02,315
12/10/2006 22:00,1.2,0.64,315
12/10/2006 22:10,0,0,315
12/10/2006 22:20,1.8,0.96,225
12/10/2006 22:30,2.9,0.7,248
12/10/2006 22:40,2.4,0.64,270
12/10/2006 22:50,2.2,0.91,270
12/10/2006 23:00,1.5,0.8,270
12/10/2006 23:10,4.5,1.07,293
12/10/2006 23:20,7.2,1.28,315
12/10/2006 23:30,9.4,0.96,315
12/10/2006 23:40,7.8,1.18,338
12/10/2006 23:50,6.7,1.23,0
12/11/2006 0:00,6.5,1.02,0
12/11/2006 0:10,4.7,1.34,0
12/11/2006 0:20,1.8,1.12,45
12/11/2006 0:30,2.7,1.07,158
12/11/2006 0:40,1.8,1.18,203
12/11/2006 0:50,4.1,1.23,293
12/11/2006 1:00,3.7,1.07,270
12/11/2006 1:10,3.5,1.23,248
12/11/2006 1:20,3.4,0.8,225
12/11/2006 1:30,3.5,1.28,180
12/11/2006 1:40,3.3,1.23,158
12/11/2006 1:50,1.7,1.02,293
12/11/2006 2:00,1.7,1.12,248
12/11/2006 2:10,2.9,0.96,248
12/11/2006 2:20,2.4,1.02,225
12/11/2006 2:30,1.9,0.75,203
12/11/2006 2:40,1.8,0.8,225
12/11/2006 2:50,1.2,0.7,225
12/11/2006 3:00,2,0.8,225
12/11/2006 3:10,2.5,0.64,225
12/11/2006 3:20,3.9,0.48,225
12/11/2006 3:30,3.5,0.53,225
12/11/2006 3:40,4.1,0.53,270
12/11/2006 3:50,3.6,0.48,248
12/11/2006 4:00,3,0.48,225
12/11/2006 4:10,3.1,0.53,225
12/11/2006 4:20,4,0.64,203
12/11/2006 4:30,2.7,0.59,225
12/11/2006 4:40,3.5,0.53,203
12/11/2006 4:50,3.4,0.59,203
12/11/2006 5:00,2.6,0.64,203
12/11/2006 5:10,3.9,0.53,180
12/11/2006 5:20,4.3,0.53,158
12/11/2006 5:30,4.7,0.64,158
12/11/2006 5:40,2.8,0.53,180
12/11/2006 5:50,2.5,0.75,203
12/11/2006 6:00,2.9,0.75,180
12/11/2006 6:10,2.4,0.91,203
12/11/2006 6:20,3.2,0.86,180
12/11/2006 6:30,4.4,0.8,158
12/11/2006 6:40,4,0.86,135
12/11/2006 6:50,3.9,0.64,135
12/11/2006 7:00,5.2,0.8,135
12/11/2006 7:10,5.7,0.64,135
12/11/2006 7:20,6.2,1.23,135
12/11/2006 7:30,7.6,0.86,135
12/11/2006 7:40,8.6,1.55,135
12/11/2006 7:50,9.3,1.07,135
12/11/2006 8:00,9.3,1.07,135
12/11/2006 8:10,10.7,1.39,135
12/11/2006 8:20,12.9,1.5,135
12/11/2006 8:30,11.5,1.34,135
12/11/2006 8:40,10.8,1.23,135
12/11/2006 8:50,11.3,1.66,135
12/11/2006 9:00,11.7,1.18,135
12/11/2006 9:10,9.7,1.28,135
12/11/2006 9:20,9,1.18,135
12/11/2006 9:30,10,1.23,135
12/11/2006 9:40,10.7,1.39,135
12/11/2006 9:50,10.5,1.28,135
12/11/2006 10:00,10.7,1.39,135
12/11/2006 10:10,10.9,1.23,135
12/11/2006 10:20,11.6,1.23,135
12/11/2006 10:30,10.8,1.34,135
12/11/2006 10:40,9.7,1.44,135
12/11/2006 10:50,10.6,1.34,135
12/11/2006 11:00,9.9,1.07,135
12/11/2006 11:10,10,1.07,135
12/11/2006 11:20,11.2,1.39,135
12/11/2006 11:30,11.7,1.34,135
12/11/2006 11:40,12,1.39,135
12/11/2006 11:50,12.7,1.44,135
12/11/2006 12:00,14.4,13.63,135
12/11/2006 12:10,13.2,1.55,135
12/11/2006 12:20,13.9,1.66,135
12/11/2006 12:30,14.4,1.55,135
12/11/2006 12:40,15.3,1.5,135
12/11/2006 12:50,15.5,1.82,135
12/11/2006 13:00,16,1.66,135
12/11/2006 13:10,12.4,1.92,135
12/11/2006 13:20,12.8,1.5,135
12/11/2006 13:30,14.3,1.55,135
12/11/2006 13:40,14.8,1.71,135
12/11/2006 13:50,12.8,1.39,135
12/11/2006 14:00,13.7,1.66,135
12/11/2006 14:10,13.8,1.23,135
12/11/2006 14:20,13.6,1.44,135
12/11/2006 14:30,13.1,1.76,135
12/11/2006 14:40,15.1,2.09,135
12/11/2006 14:50,15.4,1.5,135
12/11/2006 15:00,13.7,1.66,135
12/11/2006 15:10,14.6,1.82,135
12/11/2006 15:20,13.5,1.44,135
12/11/2006 15:30,14,1.44,135
12/11/2006 15:40,13.1,1.55,135
12/11/2006 15:50,13.6,1.5,135
12/11/2006 16:00,13.1,1.39,135
12/11/2006 16:10,13.3,1.39,135
12/11/2006 16:20,12.4,1.44,135
12/11/2006 16:30,12.7,1.44,135
12/11/2006 16:40,11.8,1.39,135
12/11/2006 16:50,14.1,1.66,135
12/11/2006 17:00,14,1.76,135
12/11/2006 17:10,14.4,13.63,135
12/11/2006 17:20,14.2,1.55,135
12/11/2006 17:30,14.6,1.5,135
12/11/2006 17:40,14.5,1.55,135
12/11/2006 17:50,14.6,1.87,135
12/11/2006 18:00,13.2,1.18,135
12/11/2006 18:10,12.9,1.28,135
12/11/2006 18:20,12.5,1.66,135
12/11/2006 18:30,13,1.02,135
12/11/2006 18:40,12.7,1.07,135
12/11/2006 18:50,11.7,1.18,135
12/11/2006 19:00,12.7,1.39,135
12/11/2006 19:10,11.8,1.71,135
12/11/2006 19:20,12.2,1.44,135
12/11/2006 19:30,12.3,1.28,135
12/11/2006 19:40,11.8,1.5,135
12/11/2006 19:50,11.5,1.34,135
12/11/2006 20:00,12,1.5,135
12/11/2006 20:10,12.5,1.66,135
12/11/2006 20:20,13.3,1.23,135
12/11/2006 20:30,11.6,1.18,135
12/11/2006 20:40,11.2,1.02,135
12/11/2006 20:50,11.9,1.28,135
12/11/2006 21:00,11.6,1.28,135
12/11/2006 21:10,12.4,1.18,135
12/11/2006 21:20,11.8,1.23,135
12/11/2006 21:30,12.5,1.12,135
12/11/2006 21:40,13.3,1.28,135
12/11/2006 21:50,12,1.18,135
12/11/2006 22:00,12.4,1.34,135
12/11/2006 22:10,13.1,1.34,135
12/11/2006 22:20,13.3,1.07,135
12/11/2006 22:30,13.1,1.71,135
12/11/2006 22:40,13.5,1.71,135
12/11/2006 22:50,13.7,1.44,135
12/11/2006 23:00,12.7,1.82,135
12/11/2006 23:10,11.7,1.07,135
12/11/2006 23:20,11.9,1.18,135
12/11/2006 23:30,11.5,1.55,135
12/11/2006 23:40,12,1.98,135
12/11/2006 23:50,13.1,1.23,135
12/12/2006 0:00,13.8,1.12,135
12/12/2006 0:10,12.7,1.23,135
12/12/2006 0:20,13.6,1.23,135
12/12/2006 0:30,15,1.07,135
12/12/2006 0:40,15.2,1.44,135
12/12/2006 0:50,16.7,2.19,135
12/12/2006 1:00,15.2,1.98,135
12/12/2006 1:10,17,1.66,135
12/12/2006 1:20,15.1,2.09,135
12/12/2006 1:30,14.8,1.28,135
12/12/2006 1:40,13.7,1.55,135
12/12/2006 1:50,15.5,1.66,135
12/12/2006 2:00,14,1.6,135
12/12/2006 2:10,14.8,2.03,135
12/12/2006 2:20,13.8,2.19,135
12/12/2006 2:30,15.2,1.5,135
12/12/2006 2:40,14.4,1.6,135
12/12/2006 2:50,14.7,1.39,135
12/12/2006 3:00,14.4,13.63,135
12/12/2006 3:10,11.5,1.34,135
12/12/2006 3:20,12.9,2.03,135
12/12/2006 3:30,12.8,1.6,135
12/12/2006 3:40,13.9,1.6,135
12/12/2006 3:50,12.4,1.71,135
12/12/2006 4:00,12,1.34,135
12/12/2006 4:10,12,1.44,135
12/12/2006 4:20,10.3,1.02,135
12/12/2006 4:30,11.4,1.28,135
12/12/2006 4:40,12.2,1.12,135
12/12/2006 4:50,12.5,1.87,135
12/12/2006 5:00,12.3,1.87,135
12/12/2006 5:10,13.4,1.5,135
12/12/2006 5:20,11,1.5,135
12/12/2006 5:30,9.8,1.23,135
12/12/2006 5:40,11.2,1.12,135
12/12/2006 5:50,10.6,1.02,135
12/12/2006 6:00,8.7,0.8,135
12/12/2006 6:10,8.1,0.8,135
12/12/2006 6:20,7.4,0.75,135
12/12/2006 6:30,6.4,0.48,135
12/12/2006 6:40,5.9,0.53,135
12/12/2006 6:50,6.2,0.48,135
12/12/2006 7:00,6.6,0.48,135
12/12/2006 7:10,6.8,0.53,135
12/12/2006 7:20,6.4,0.53,135
12/12/2006 7:30,6.7,0.43,135
12/12/2006 7:40,6.5,0.53,135
12/12/2006 7:50,6.3,0.48,135
12/12/2006 8:00,6.6,0.48,135
12/12/2006 8:10,6.7,0.37,135
12/12/2006 8:20,6.3,0.48,135
12/12/2006 8:30,6.6,0.48,135
12/12/2006 8:40,6.2,0.64,135
12/12/2006 8:50,6.2,0.48,135
12/12/2006 9:00,6.2,0.48,135
12/12/2006 9:10,6.1,0.48,135
12/12/2006 9:20,6.1,0.48,135
12/12/2006 9:30,5.4,0.43,135
12/12/2006 9:40,4.6,0.43,135
12/12/2006 9:50,4.6,0.43,135
12/12/2006 10:00,5.3,0.37,135
12/12/2006 10:10,5.6,0.43,135
12/12/2006 10:20,6,0.43,135
12/12/2006 10:30,5.6,0.48,135
12/12/2006 10:40,5.9,0.53,135
12/12/2006 10:50,6.3,0.48,135
12/12/2006 11:00,5.4,0.64,135
12/12/2006 11:10,7.7,1.12,135
12/12/2006 11:20,9.1,0.86,135
12/12/2006 11:30,10.5,1.02,135
12/12/2006 11:40,11.6,1.07,135
12/12/2006 11:50,11.1,0.91,135
12/12/2006 12:00,10.5,0.86,135
12/12/2006 12:10,10.9,0.91,135
12/12/2006 12:20,10.2,0.7,135
12/12/2006 12:30,10.1,0.53,135
12/12/2006 12:40,9.5,0.59,135
12/12/2006 12:50,8.6,0.64,135
12/12/2006 13:00,9,0.64,135
12/12/2006 13:10,10.7,0.86,135
12/12/2006 13:20,11.2,1.12,135
12/12/2006 13:30,9.7,0.96,135
12/12/2006 13:40,9.9,0.75,135
12/12/2006 13:50,9.4,0.64,135
12/12/2006 14:00,9.4,0.53,135
12/12/2006 14:10,9.4,0.75,135
12/12/2006 14:20,9.7,0.7,135
12/12/2006 14:30,9.4,0.75,135
12/12/2006 14:40,9.4,0.7,135
12/12/2006 14:50,9.1,0.53,135
12/12/2006 15:00,9.4,0.64,135
12/12/2006 15:10,10.2,0.64,135
12/12/2006 15:20,9.9,0.64,135
12/12/2006 15:30,10.6,0.75,135
12/12/2006 15:40,11.2,0.75,135
12/12/2006 15:50,11.1,0.96,135
12/12/2006 16:00,9.9,0.75,135
12/12/2006 16:10,10.8,0.7,135
12/12/2006 16:20,11.5,0.91,135
12/12/2006 16:30,11.5,0.75,135
12/12/2006 16:40,11.8,0.7,135
12/12/2006 16:50,11.7,0.86,135
12/12/2006 17:00,13,0.75,135
12/12/2006 17:10,11.8,0.86,135
12/12/2006 17:20,11.5,0.8,135
12/12/2006 17:30,10.8,0.59,135
12/12/2006 17:40,11,0.8,135
12/12/2006 17:50,10,0.8,135
12/12/2006 18:00,9.3,0.53,135
12/12/2006 18:10,9.3,0.53,135
12/12/2006 18:20,9.6,0.59,135
12/12/2006 18:30,8.4,0.37,135
12/12/2006 18:40,8.1,0.48,135
12/12/2006 18:50,8.4,0.64,135
12/12/2006 19:00,9,0.59,135
12/12/2006 19:10,8.7,0.7,135
12/12/2006 19:20,10.5,0.64,135
12/12/2006 19:30,9.7,0.86,135
12/12/2006 19:40,9.4,0.59,135
12/12/2006 19:50,9.5,0.53,135
12/12/2006 20:00,10.2,0.7,135
12/12/2006 20:10,12.8,1.71,135
12/12/2006 20:20,13.9,1.12,135
12/12/2006 20:30,12,0.91,135
12/12/2006 20:40,11.6,0.7,135
12/12/2006 20:50,12.1,0.7,135
12/12/2006 21:00,11.3,1.02,135
12/12/2006 21:10,10.4,0.75,135
12/12/2006 21:20,8.5,0.75,135
12/12/2006 21:30,9.6,0.64,135
12/12/2006 21:40,9.8,0.86,113
12/12/2006 21:50,9.1,0.8,68
12/12/2006 22:00,8.7,0.8,68
12/12/2006 22:10,8.6,0.64,68
12/12/2006 22:20,8.7,0.59,68
12/12/2006 22:30,8.7,0.8,68
12/12/2006 22:40,7.5,0.7,68
12/12/2006 22:50,6.9,0.75,45
12/12/2006 23:00,8.1,0.53,45
12/12/2006 23:10,8.8,0.7,23
