Read by,DR Version 10,9/26/2006 20:23,
8/5/2006 5:20,4.7,2.3,270
8/5/2006 5:30,7.1,1.39,293
8/5/2006 5:40,2.9,1.71,315
8/5/2006 5:50,4.1,1.02,293
8/5/2006 6:00,6.1,0.91,293
8/5/2006 6:10,6.1,1.02,270
8/5/2006 6:20,7.3,1.23,270
8/5/2006 6:30,2.5,1.34,293
8/5/2006 6:40,2.8,2.46,225
8/5/2006 6:50,3.2,1.6,203
8/5/2006 7:00,4.4,2.89,315
8/5/2006 7:10,8.6,1.39,338
8/5/2006 7:20,11.5,1.23,0
8/5/2006 7:30,12.4,1.5,0
8/5/2006 7:40,18.7,3.53,23
8/5/2006 7:50,20.6,3.53,45
8/5/2006 8:00,17.4,2.25,23
8/5/2006 8:10,18.8,2.89,23
8/5/2006 8:20,17.5,2.19,23
8/5/2006 8:30,16.1,2.03,23
8/5/2006 8:40,17.6,1.98,23
8/5/2006 8:50,14.9,1.98,0
8/5/2006 9:00,12.5,1.6,338
8/5/2006 9:10,12.8,1.5,338
8/5/2006 9:20,12.2,1.6,338
8/5/2006 9:30,12.1,1.18,338
8/5/2006 9:40,10.6,1.12,315
8/5/2006 9:50,10.4,1.44,315
8/5/2006 10:00,7.6,1.39,315
8/5/2006 10:10,8.9,3.1,315
8/5/2006 10:20,3,1.6,225
8/5/2006 10:30,2.1,1.02,225
8/5/2006 10:40,5.9,2.62,135
8/5/2006 10:50,2.5,1.5,68
8/5/2006 11:00,4.5,1.23,90
8/5/2006 11:10,4.6,2.3,68
8/5/2006 11:20,5.4,1.76,0
8/5/2006 11:30,5.6,1.39,45
8/5/2006 11:40,6.3,0.8,113
8/5/2006 11:50,5.3,1.18,135
8/5/2006 12:00,2.3,0.8,203
8/5/2006 12:10,2,1.02,203
8/5/2006 12:20,3.2,1.5,225
8/5/2006 12:30,1.5,1.12,248
8/5/2006 12:40,0,0.16,293
8/5/2006 12:50,1.2,0.96,0
8/5/2006 13:00,3.9,0.96,45
8/5/2006 13:10,5.1,1.87,45
8/5/2006 13:20,6.6,1.23,45
8/5/2006 13:30,6.1,0.8,45
8/5/2006 13:40,5.8,1.07,45
8/5/2006 13:50,7,1.07,90
8/5/2006 14:00,7.3,1.39,90
8/5/2006 14:10,10.3,0.86,90
8/5/2006 14:20,9.5,1.12,113
8/5/2006 14:30,7.6,1.07,113
8/5/2006 14:40,3.9,1.02,135
8/5/2006 14:50,0,0,135
8/5/2006 15:00,1.3,0.64,203
8/5/2006 15:10,1.3,0.7,225
8/5/2006 15:20,1.5,0.91,248
8/5/2006 15:30,0.9,0.48,203
8/5/2006 15:40,1.9,1.76,135
8/5/2006 15:50,8.6,3.26,113
8/5/2006 16:00,8.5,0.8,113
8/5/2006 16:10,5.7,1.87,113
8/5/2006 16:20,4.3,1.39,90
8/5/2006 16:30,5.1,0.64,113
8/5/2006 16:40,3.3,1.55,135
8/5/2006 16:50,3.6,0.64,135
8/5/2006 17:00,6.3,0.8,158
8/5/2006 17:10,5.3,0.8,158
8/5/2006 17:20,6,0.59,158
8/5/2006 17:30,7,0.7,158
8/5/2006 17:40,6.9,0.91,158
8/5/2006 17:50,5.6,1.23,158
8/5/2006 18:00,3.9,1.23,158
8/5/2006 18:10,2.1,1.18,180
8/5/2006 18:20,5.9,1.18,158
8/5/2006 18:30,5.9,0.7,158
8/5/2006 18:40,8.5,1.44,158
8/5/2006 18:50,10.8,2.51,158
8/5/2006 19:00,14.6,2.19,180
8/5/2006 19:10,13.1,2.19,180
8/5/2006 19:20,14.6,2.83,180
8/5/2006 19:30,13.6,2.73,180
8/5/2006 19:40,14.7,2.62,180
8/5/2006 19:50,12.1,2.35,180
8/5/2006 20:00,13.3,2.46,203
8/5/2006 20:10,11.6,2.09,203
8/5/2006 20:20,14.4,2.3,203
8/5/2006 20:30,14,2.35,203
8/5/2006 20:40,12.8,2.62,203
8/5/2006 20:50,12,2.14,203
8/5/2006 21:00,13,2.51,203
8/5/2006 21:10,16.4,3.37,203
8/5/2006 21:20,16.1,2.57,203
8/5/2006 21:30,17,2.99,203
8/5/2006 21:40,14.7,3.05,203
8/5/2006 21:50,12.1,2.51,203
8/5/2006 22:00,13,2.51,203
8/5/2006 22:10,12.7,2.41,203
8/5/2006 22:20,12.4,2.19,203
8/5/2006 22:30,12,2.14,203
8/5/2006 22:40,14.2,2.3,203
8/5/2006 22:50,14.7,1.98,203
8/5/2006 23:00,11.7,2.3,203
8/5/2006 23:10,11.1,1.82,180
8/5/2006 23:20,13,1.92,180
8/5/2006 23:30,13.2,1.82,203
8/5/2006 23:40,13.7,2.3,203
8/5/2006 23:50,13.7,2.25,203
8/6/2006 0:00,13.9,2.46,180
8/6/2006 0:10,14.2,2.51,180
8/6/2006 0:20,13.9,2.35,180
8/6/2006 0:30,14.2,2.57,203
8/6/2006 0:40,13.8,2.09,203
8/6/2006 0:50,12.8,1.98,203
8/6/2006 1:00,11.8,2.41,203
8/6/2006 1:10,11.3,2.35,203
8/6/2006 1:20,12.1,2.3,203
8/6/2006 1:30,10.6,1.76,203
8/6/2006 1:40,10.3,1.66,225
8/6/2006 1:50,11.4,1.98,203
8/6/2006 2:00,13.3,2.62,225
8/6/2006 2:10,11.5,2.19,203
8/6/2006 2:20,12.1,1.98,225
8/6/2006 2:30,11.5,2.46,203
8/6/2006 2:40,10.5,2.3,203
8/6/2006 2:50,10.8,2.41,203
8/6/2006 3:00,11.4,1.98,203
8/6/2006 3:10,12,1.76,203
8/6/2006 3:20,10.9,1.92,203
8/6/2006 3:30,11.5,2.14,225
8/6/2006 3:40,11.1,1.66,203
8/6/2006 3:50,12.1,2.03,203
8/6/2006 4:00,11.6,1.98,225
8/6/2006 4:10,10.5,1.76,225
8/6/2006 4:20,9.6,1.71,203
8/6/2006 4:30,10.5,1.5,225
8/6/2006 4:40,11.1,1.87,225
8/6/2006 4:50,11.2,1.82,225
8/6/2006 5:00,11.4,2.3,203
8/6/2006 5:10,10.1,1.5,203
8/6/2006 5:20,9.5,1.98,203
8/6/2006 5:30,8.3,1.6,225
8/6/2006 5:40,8.2,1.18,225
8/6/2006 5:50,7.5,0.96,248
8/6/2006 6:00,8.1,0.96,248
8/6/2006 6:10,8.7,1.02,248
8/6/2006 6:20,6.4,0.96,248
8/6/2006 6:30,6.3,0.75,248
8/6/2006 6:40,6.1,0.59,270
8/6/2006 6:50,6.2,0.7,270
8/6/2006 7:00,6.4,0.59,248
8/6/2006 7:10,5.3,0.53,248
8/6/2006 7:20,5.1,0.59,248
8/6/2006 7:30,3.9,0.53,248
8/6/2006 7:40,4.5,0.48,248
8/6/2006 7:50,4.8,0.48,248
8/6/2006 8:00,4.1,0.7,248
8/6/2006 8:10,2.9,0.48,248
8/6/2006 8:20,3.8,0.43,248
8/6/2006 8:30,3.8,0.43,225
8/6/2006 8:40,4,0.43,225
8/6/2006 8:50,5.2,0.53,248
8/6/2006 9:00,5.4,0.48,225
8/6/2006 9:10,4.4,0.48,225
8/6/2006 9:20,3.9,0.43,225
8/6/2006 9:30,5.2,0.59,225
8/6/2006 9:40,7.1,0.59,225
8/6/2006 9:50,6.2,0.43,248
8/6/2006 10:00,7.1,0.48,225
8/6/2006 10:10,5.4,0.53,248
8/6/2006 10:20,4.8,0.59,270
8/6/2006 10:30,4.3,0.48,293
8/6/2006 10:40,4.6,0.48,270
8/6/2006 10:50,4.7,0.48,270
8/6/2006 11:00,4.9,0.48,248
8/6/2006 11:10,5.8,0.64,270
8/6/2006 11:20,6.2,0.48,270
8/6/2006 11:30,6.9,0.7,270
8/6/2006 11:40,6.2,0.48,270
8/6/2006 11:50,7.2,0.59,248
8/6/2006 12:00,7.6,0.59,248
8/6/2006 12:10,7.5,0.75,248
8/6/2006 12:20,7.3,0.53,248
8/6/2006 12:30,6.7,0.43,248
8/6/2006 12:40,7.6,0.59,248
8/6/2006 12:50,7.9,0.53,225
8/6/2006 13:00,8.5,0.59,248
8/6/2006 13:10,9.2,0.64,270
8/6/2006 13:20,8.3,0.96,248
8/6/2006 13:30,8.1,0.53,270
8/6/2006 13:40,9.2,0.64,248
8/6/2006 13:50,10.6,0.64,248
8/6/2006 14:00,11.3,0.8,248
8/6/2006 14:10,9.4,0.8,248
8/6/2006 14:20,9.3,1.34,270
8/6/2006 14:30,10.1,0.86,270
8/6/2006 14:40,11.3,0.7,270
8/6/2006 14:50,10.9,0.7,270
8/6/2006 15:00,11.4,0.8,248
8/6/2006 15:10,10.8,0.75,270
8/6/2006 15:20,11.6,0.91,270
8/6/2006 15:30,10.9,0.75,270
8/6/2006 15:40,11.2,0.86,270
8/6/2006 15:50,9.7,0.75,270
8/6/2006 16:00,9.7,0.7,270
8/6/2006 16:10,9.7,0.53,270
8/6/2006 16:20,10.2,0.8,270
8/6/2006 16:30,8.1,1.12,270
8/6/2006 16:40,2.7,1.44,315
8/6/2006 16:50,1.3,0.75,315
8/6/2006 17:00,3.1,1.18,293
8/6/2006 17:10,5,0.8,315
8/6/2006 17:20,1.8,1.02,270
8/6/2006 17:30,1.6,0.96,293
8/6/2006 17:40,3.2,0.86,315
8/6/2006 17:50,5.3,0.75,293
8/6/2006 18:00,6.5,0.48,293
8/6/2006 18:10,6.7,0.48,293
8/6/2006 18:20,7.1,0.43,270
8/6/2006 18:30,7,0.59,270
8/6/2006 18:40,7.6,0.7,293
8/6/2006 18:50,7.8,1.02,293
8/6/2006 19:00,8.5,0.86,293
8/6/2006 19:10,7.6,0.64,293
8/6/2006 19:20,7.6,0.8,270
8/6/2006 19:30,7,0.75,270
8/6/2006 19:40,7.6,0.8,270
8/6/2006 19:50,7.1,0.86,270
8/6/2006 20:00,8.9,1.07,270
8/6/2006 20:10,8.9,1.23,270
8/6/2006 20:20,9.1,1.76,270
8/6/2006 20:30,8.9,1.23,248
8/6/2006 20:40,9.5,1.18,248
8/6/2006 20:50,10.7,1.44,248
8/6/2006 21:00,10.2,1.71,270
8/6/2006 21:10,10.2,1.92,270
8/6/2006 21:20,12,2.41,248
8/6/2006 21:30,11.7,1.82,248
8/6/2006 21:40,10.4,1.76,270
8/6/2006 21:50,10,1.87,248
8/6/2006 22:00,10.7,1.87,248
8/6/2006 22:10,10.8,1.5,248
8/6/2006 22:20,12.8,1.55,248
8/6/2006 22:30,12.3,1.92,248
8/6/2006 22:40,10.8,1.87,270
8/6/2006 22:50,13.2,2.73,248
8/6/2006 23:00,14.1,2.09,248
8/6/2006 23:10,14.6,1.87,248
8/6/2006 23:20,14.9,2.25,270
8/6/2006 23:30,15.1,2.09,270
8/6/2006 23:40,14.7,2.41,270
8/6/2006 23:50,14.6,2.46,248
8/7/2006 0:00,12.4,2.19,248
8/7/2006 0:10,12.5,2.03,270
8/7/2006 0:20,11.8,1.6,270
8/7/2006 0:30,11.3,2.25,270
8/7/2006 0:40,12.9,1.71,270
8/7/2006 0:50,12.7,2.41,270
8/7/2006 1:00,11.8,2.09,270
8/7/2006 1:10,12.2,1.92,270
8/7/2006 1:20,11.2,1.82,270
8/7/2006 1:30,10.1,2.03,270
8/7/2006 1:40,10.6,2.41,293
8/7/2006 1:50,12.2,1.76,270
8/7/2006 2:00,11.2,1.82,270
8/7/2006 2:10,10.2,2.41,270
8/7/2006 2:20,10,1.66,270
8/7/2006 2:30,9.1,1.5,270
8/7/2006 2:40,10.7,1.44,270
8/7/2006 2:50,9,1.6,270
8/7/2006 3:00,9.9,1.28,270
8/7/2006 3:10,9.4,1.34,270
8/7/2006 3:20,8,1.39,270
8/7/2006 3:30,8.8,1.12,270
8/7/2006 3:40,7.9,1.34,270
8/7/2006 3:50,9.7,1.82,270
8/7/2006 4:00,10,1.55,270
8/7/2006 4:10,10.2,1.28,270
8/7/2006 4:20,9.1,2.14,270
8/7/2006 4:30,8.3,1.28,270
8/7/2006 4:40,8.8,1.34,270
8/7/2006 4:50,9.3,1.34,270
8/7/2006 5:00,11,1.5,270
8/7/2006 5:10,7.4,1.02,270
8/7/2006 5:20,6.8,1.12,270
8/7/2006 5:30,5.9,1.12,270
8/7/2006 5:40,6.9,1.12,270
8/7/2006 5:50,7.7,1.02,293
8/7/2006 6:00,7.2,1.28,270
8/7/2006 6:10,7.9,0.91,270
8/7/2006 6:20,7.8,0.91,270
8/7/2006 6:30,6.2,1.12,270
8/7/2006 6:40,5.8,0.8,248
8/7/2006 6:50,5.6,0.86,248
8/7/2006 7:00,6.9,0.59,248
8/7/2006 7:10,7.6,0.96,248
8/7/2006 7:20,8.3,1.28,270
8/7/2006 7:30,7.3,1.55,248
8/7/2006 7:40,6.8,0.8,248
8/7/2006 7:50,8.9,1.07,248
8/7/2006 8:00,8.6,1.02,248
8/7/2006 8:10,8.6,0.8,248
8/7/2006 8:20,7.9,0.86,248
8/7/2006 8:30,8.2,1.02,270
8/7/2006 8:40,8.7,0.64,248
8/7/2006 8:50,7.9,0.91,270
8/7/2006 9:00,8.3,0.91,270
8/7/2006 9:10,7.7,0.86,270
8/7/2006 9:20,7.1,0.8,270
8/7/2006 9:30,8.3,1.18,270
8/7/2006 9:40,8.5,0.91,270
8/7/2006 9:50,7.7,0.96,293
8/7/2006 10:00,7.7,0.96,293
8/7/2006 10:10,8.3,1.12,293
8/7/2006 10:20,9,1.5,270
8/7/2006 10:30,8.1,1.92,270
8/7/2006 10:40,7.5,0.7,270
8/7/2006 10:50,6.9,0.86,270
8/7/2006 11:00,5.3,0.7,270
8/7/2006 11:10,5.6,0.75,270
8/7/2006 11:20,7.4,1.02,293
8/7/2006 11:30,9,0.96,293
8/7/2006 11:40,8.7,1.34,293
8/7/2006 11:50,7.8,1.5,270
8/7/2006 12:00,9.5,0.8,270
8/7/2006 12:10,9.9,1.02,270
8/7/2006 12:20,9.6,1.23,270
8/7/2006 12:30,12.3,1.34,270
8/7/2006 12:40,12.5,1.66,293
8/7/2006 12:50,14.4,1.82,270
8/7/2006 13:00,13.9,1.71,270
8/7/2006 13:10,13.3,1.55,270
8/7/2006 13:20,14.1,1.34,270
8/7/2006 13:30,13.4,1.39,270
8/7/2006 13:40,14.3,1.6,270
8/7/2006 13:50,14.7,1.82,270
8/7/2006 14:00,16.5,1.55,270
8/7/2006 14:10,15.8,2.03,270
8/7/2006 14:20,16.7,1.6,270
8/7/2006 14:30,16.8,1.92,270
8/7/2006 14:40,17.2,1.71,270
8/7/2006 14:50,15.9,1.76,270
8/7/2006 15:00,15.1,1.71,270
8/7/2006 15:10,13.2,1.82,293
8/7/2006 15:20,11.5,1.82,293
8/7/2006 15:30,12.1,1.66,270
8/7/2006 15:40,12.5,1.5,270
8/7/2006 15:50,12.5,1.5,293
8/7/2006 16:00,12.5,1.5,270
8/7/2006 16:10,10.4,1.39,270
8/7/2006 16:20,12.6,1.82,293
8/7/2006 16:30,13.7,1.82,293
8/7/2006 16:40,11.5,1.44,293
8/7/2006 16:50,11.7,1.44,293
8/7/2006 17:00,11.1,1.66,293
8/7/2006 17:10,11.1,1.39,293
8/7/2006 17:20,10.2,1.34,293
8/7/2006 17:30,9.7,1.44,293
8/7/2006 17:40,11.2,1.39,293
8/7/2006 17:50,11.5,1.44,293
8/7/2006 18:00,11.5,1.28,293
8/7/2006 18:10,11.4,1.28,293
8/7/2006 18:20,10.7,1.6,293
8/7/2006 18:30,10.4,1.71,293
8/7/2006 18:40,10.9,1.44,293
8/7/2006 18:50,13.4,1.34,270
8/7/2006 19:00,13.4,1.34,293
8/7/2006 19:10,10.8,1.76,293
8/7/2006 19:20,11.4,1.82,293
8/7/2006 19:30,12.3,1.55,293
8/7/2006 19:40,12.2,1.82,293
8/7/2006 19:50,13.1,1.66,293
8/7/2006 20:00,11.4,1.55,293
8/7/2006 20:10,12.3,1.66,293
8/7/2006 20:20,12,1.66,293
8/7/2006 20:30,12.4,1.71,293
8/7/2006 20:40,12.4,1.76,293
8/7/2006 20:50,13.2,1.87,293
8/7/2006 21:00,11.5,2.09,293
8/7/2006 21:10,11.3,1.98,293
8/7/2006 21:20,11.6,2.14,293
8/7/2006 21:30,10.8,2.19,293
8/7/2006 21:40,11.8,1.71,293
8/7/2006 21:50,12,1.87,293
8/7/2006 22:00,11.3,1.87,293
8/7/2006 22:10,9.6,2.19,293
8/7/2006 22:20,10.1,2.14,293
8/7/2006 22:30,13.3,1.66,293
8/7/2006 22:40,13.3,2.03,293
8/7/2006 22:50,12.7,1.87,293
8/7/2006 23:00,12.2,2.35,293
8/7/2006 23:10,7.9,1.66,293
8/7/2006 23:20,8,1.5,293
8/7/2006 23:30,9,1.76,293
8/7/2006 23:40,8.7,1.76,293
8/7/2006 23:50,10.4,1.66,293
8/8/2006 0:00,10,1.76,293
8/8/2006 0:10,9.3,1.71,293
8/8/2006 0:20,8.6,1.44,293
8/8/2006 0:30,8.9,1.5,293
8/8/2006 0:40,10.2,1.76,293
8/8/2006 0:50,10,1.39,293
8/8/2006 1:00,11.6,1.82,293
8/8/2006 1:10,11,1.6,293
8/8/2006 1:20,10,1.87,293
8/8/2006 1:30,9.6,1.87,293
8/8/2006 1:40,10.5,2.19,293
8/8/2006 1:50,11.3,1.76,293
8/8/2006 2:00,9.5,1.76,270
8/8/2006 2:10,11.3,1.76,270
8/8/2006 2:20,12.2,1.98,270
8/8/2006 2:30,11.6,1.66,270
8/8/2006 2:40,12,2.03,270
8/8/2006 2:50,13,1.66,293
8/8/2006 3:00,13,2.09,293
8/8/2006 3:10,9.2,1.92,293
8/8/2006 3:20,10.4,1.92,293
8/8/2006 3:30,12.8,1.98,293
8/8/2006 3:40,13.3,1.87,270
8/8/2006 3:50,13.2,1.6,270
8/8/2006 4:00,13.7,1.82,270
8/8/2006 4:10,13.6,2.35,270
8/8/2006 4:20,15.1,1.98,293
8/8/2006 4:30,15.3,2.25,293
8/8/2006 4:40,13.7,1.87,270
8/8/2006 4:50,14.9,2.3,293
8/8/2006 5:00,15.5,2.19,270
8/8/2006 5:10,14.7,2.14,293
8/8/2006 5:20,13.6,2.14,293
8/8/2006 5:30,10.9,1.92,270
8/8/2006 5:40,11.8,1.76,293
8/8/2006 5:50,13.5,2.62,293
8/8/2006 6:00,12.4,1.71,293
8/8/2006 6:10,11.2,1.6,293
8/8/2006 6:20,10.6,1.66,293
8/8/2006 6:30,11.4,1.82,293
8/8/2006 6:40,10.5,1.82,293
8/8/2006 6:50,11.6,1.82,293
8/8/2006 7:00,10.4,1.71,293
8/8/2006 7:10,10.1,1.6,293
8/8/2006 7:20,11.6,1.28,293
8/8/2006 7:30,11.6,1.98,293
8/8/2006 7:40,11.7,1.5,293
8/8/2006 7:50,10.6,1.76,293
8/8/2006 8:00,10.7,1.6,293
8/8/2006 8:10,9.5,1.6,293
8/8/2006 8:20,10.8,1.6,293
8/8/2006 8:30,11,1.44,293
8/8/2006 8:40,11.4,1.5,293
8/8/2006 8:50,10.9,1.87,293
8/8/2006 9:00,9.7,1.28,293
8/8/2006 9:10,9.8,1.34,270
8/8/2006 9:20,9.4,1.23,270
8/8/2006 9:30,10.8,1.5,293
8/8/2006 9:40,11.8,1.66,293
8/8/2006 9:50,11.6,1.82,315
8/8/2006 10:00,11.6,1.76,315
8/8/2006 10:10,11.2,2.03,315
8/8/2006 10:20,10.6,1.71,293
8/8/2006 10:30,10.6,1.55,293
8/8/2006 10:40,10.4,1.71,293
8/8/2006 10:50,11.2,1.6,293
8/8/2006 11:00,12.2,1.76,293
8/8/2006 11:10,10.4,1.82,293
8/8/2006 11:20,11.8,1.82,270
8/8/2006 11:30,11.1,1.5,270
8/8/2006 11:40,10.1,1.82,270
8/8/2006 11:50,12.8,2.09,270
8/8/2006 12:00,15.8,2.14,293
8/8/2006 12:10,16.3,2.3,293
8/8/2006 12:20,14.8,2.46,293
8/8/2006 12:30,14.4,13.63,293
8/8/2006 12:40,15.6,1.76,293
8/8/2006 12:50,16.2,2.03,293
8/8/2006 13:00,15.3,2.03,293
8/8/2006 13:10,15.6,1.82,293
8/8/2006 13:20,15.4,2.03,293
8/8/2006 13:30,15.2,1.92,293
8/8/2006 13:40,15.6,1.82,293
8/8/2006 13:50,15.6,2.03,293
8/8/2006 14:00,14.6,2.14,293
8/8/2006 14:10,14.5,1.66,293
8/8/2006 14:20,14.1,1.98,293
8/8/2006 14:30,13.3,1.98,293
8/8/2006 14:40,14.1,1.98,293
8/8/2006 14:50,13.5,1.92,293
8/8/2006 15:00,13.7,2.03,293
8/8/2006 15:10,13.3,1.98,315
8/8/2006 15:20,14.5,2.25,293
8/8/2006 15:30,14.6,1.98,315
8/8/2006 15:40,12.8,2.09,315
8/8/2006 15:50,11,2.51,315
8/8/2006 16:00,10.1,2.14,293
8/8/2006 16:10,10.1,1.82,293
8/8/2006 16:20,11.6,1.82,315
8/8/2006 16:30,11.6,1.92,315
8/8/2006 16:40,11.6,2.25,293
8/8/2006 16:50,10.1,1.98,270
8/8/2006 17:00,11.4,1.71,293
8/8/2006 17:10,11.7,1.92,293
8/8/2006 17:20,12.9,1.87,293
8/8/2006 17:30,14,1.98,293
8/8/2006 17:40,13.1,2.41,293
8/8/2006 17:50,13.3,2.3,293
8/8/2006 18:00,13.6,2.41,293
8/8/2006 18:10,12.4,2.14,315
8/8/2006 18:20,11.4,2.09,293
8/8/2006 18:30,10.6,1.92,315
8/8/2006 18:40,11.2,1.71,315
8/8/2006 18:50,9.5,2.35,315
8/8/2006 19:00,9.9,1.87,315
8/8/2006 19:10,10.1,1.92,315
8/8/2006 19:20,8.8,2.09,315
8/8/2006 19:30,5.7,1.71,338
8/8/2006 19:40,6.7,1.55,338
8/8/2006 19:50,6.9,2.62,315
8/8/2006 20:00,7,1.76,315
8/8/2006 20:10,9,1.76,338
8/8/2006 20:20,7.4,1.5,338
8/8/2006 20:30,7.1,1.76,315
8/8/2006 20:40,5.1,1.12,315
8/8/2006 20:50,6.6,1.28,315
8/8/2006 21:00,5.2,1.5,315
8/8/2006 21:10,5.2,1.07,338
8/8/2006 21:20,4.1,1.12,338
8/8/2006 21:30,6.6,2.09,315
8/8/2006 21:40,6,1.87,315
8/8/2006 21:50,5,1.02,338
8/8/2006 22:00,5.6,1.6,0
8/8/2006 22:10,5.3,0.8,338
8/8/2006 22:20,5.9,1.5,338
8/8/2006 22:30,6.8,1.76,338
8/8/2006 22:40,3.6,2.25,338
8/8/2006 22:50,2.1,1.28,338
8/8/2006 23:00,2.6,1.98,315
8/8/2006 23:10,6.1,1.5,338
8/8/2006 23:20,7.6,1.44,293
8/8/2006 23:30,6.8,1.44,293
8/8/2006 23:40,9.5,1.23,315
8/8/2006 23:50,7.3,1.6,315
8/9/2006 0:00,7.5,1.66,315
8/9/2006 0:10,10.7,1.87,315
8/9/2006 0:20,11.4,2.19,338
8/9/2006 0:30,9.9,3.48,338
8/9/2006 0:40,7.3,2.03,338
8/9/2006 0:50,3.9,2.25,338
8/9/2006 1:00,2.8,2.3,293
8/9/2006 1:10,4.4,1.44,315
8/9/2006 1:20,2.5,1.66,0
8/9/2006 1:30,1.4,1.23,225
8/9/2006 1:40,3.9,2.03,225
8/9/2006 1:50,4,1.34,225
8/9/2006 2:00,1.8,1.34,180
8/9/2006 2:10,5.5,1.39,180
8/9/2006 2:20,3.2,1.71,203
8/9/2006 2:30,5,1.12,203
8/9/2006 2:40,6.5,1.07,203
8/9/2006 2:50,6.7,1.34,203
8/9/2006 3:00,6.6,1.5,225
8/9/2006 3:10,5.3,1.39,225
8/9/2006 3:20,6,1.34,203
8/9/2006 3:30,6.3,1.92,203
8/9/2006 3:40,6.1,1.12,248
8/9/2006 3:50,7.8,2.03,248
8/9/2006 4:00,8,1.23,225
8/9/2006 4:10,8.6,1.66,270
8/9/2006 4:20,7.8,1.98,248
8/9/2006 4:30,8.2,2.09,248
8/9/2006 4:40,10.2,1.55,248
8/9/2006 4:50,9.2,2.57,248
8/9/2006 5:00,10.9,1.87,248
8/9/2006 5:10,8.7,1.76,270
8/9/2006 5:20,8.7,1.66,248
8/9/2006 5:30,8.2,1.5,248
8/9/2006 5:40,6.7,1.34,248
8/9/2006 5:50,8.1,1.23,248
8/9/2006 6:00,7.6,1.23,225
8/9/2006 6:10,7.7,1.28,225
8/9/2006 6:20,8.7,1.28,225
8/9/2006 6:30,9.2,1.55,225
8/9/2006 6:40,9.3,1.6,225
8/9/2006 6:50,9.4,1.5,225
8/9/2006 7:00,9.2,1.34,225
8/9/2006 7:10,9.9,1.23,225
8/9/2006 7:20,10.2,1.6,225
8/9/2006 7:30,9,1.6,225
8/9/2006 7:40,11.1,2.09,225
8/9/2006 7:50,10.3,1.55,225
8/9/2006 8:00,10.9,1.23,248
8/9/2006 8:10,9.4,1.44,248
8/9/2006 8:20,9.6,1.23,225
8/9/2006 8:30,7.8,1.12,225
8/9/2006 8:40,7,1.02,225
8/9/2006 8:50,8.3,1.02,225
8/9/2006 9:00,10,1.44,248
8/9/2006 9:10,9.1,1.12,248
8/9/2006 9:20,12.2,1.39,248
8/9/2006 9:30,11.4,1.34,248
8/9/2006 9:40,11.7,1.23,225
8/9/2006 9:50,12.4,1.44,225
8/9/2006 10:00,12.4,1.6,225
8/9/2006 10:10,13.6,1.55,248
8/9/2006 10:20,12.2,1.87,248
8/9/2006 10:30,11.2,1.76,248
8/9/2006 10:40,8.6,2.51,180
8/9/2006 10:50,8.6,2.94,270
8/9/2006 11:00,13.5,1.82,270
8/9/2006 11:10,13.6,1.55,270
8/9/2006 11:20,14.5,1.5,248
8/9/2006 11:30,13.3,2.35,248
8/9/2006 11:40,9.1,1.71,203
8/9/2006 11:50,8.2,1.28,225
8/9/2006 12:00,12.2,2.3,225
8/9/2006 12:10,15.4,2.73,248
8/9/2006 12:20,16.4,2.14,248
8/9/2006 12:30,14.6,1.71,270
8/9/2006 12:40,15.1,2.19,270
8/9/2006 12:50,15.2,1.82,270
8/9/2006 13:00,15,1.82,270
8/9/2006 13:10,13.5,1.71,248
8/9/2006 13:20,13.5,1.71,248
8/9/2006 13:30,12.9,1.76,248
8/9/2006 13:40,12.9,1.82,248
8/9/2006 13:50,12.9,1.5,225
8/9/2006 14:00,12.2,1.55,248
8/9/2006 14:10,14.4,1.6,270
8/9/2006 14:20,14,1.71,270
8/9/2006 14:30,12.7,1.66,248
8/9/2006 14:40,11.3,1.5,248
8/9/2006 14:50,14,1.55,270
8/9/2006 15:00,13.1,1.71,225
8/9/2006 15:10,13.3,3.21,225
8/9/2006 15:20,14.3,3.69,225
8/9/2006 15:30,12.5,4.28,225
8/9/2006 15:40,5.8,2.19,225
8/9/2006 15:50,7.9,1.18,225
8/9/2006 16:00,11.2,1.66,225
8/9/2006 16:10,9.2,1.23,225
8/9/2006 16:20,5.2,1.76,293
8/9/2006 16:30,6.1,1.12,315
8/9/2006 16:40,10.1,5.35,315
8/9/2006 16:50,13.7,3.48,315
8/9/2006 17:00,7.5,1.07,293
8/9/2006 17:10,11.9,2.25,248
8/9/2006 17:20,9,1.44,270
8/9/2006 17:30,9.1,1.6,248
8/9/2006 17:40,10.1,1.12,248
8/9/2006 17:50,10.6,1.12,248
8/9/2006 18:00,9,1.28,225
8/9/2006 18:10,10.5,1.44,248
8/9/2006 18:20,9.4,1.23,248
8/9/2006 18:30,8.7,1.02,225
8/9/2006 18:40,8.9,1.5,225
8/9/2006 18:50,6.8,1.12,225
8/9/2006 19:00,7.5,1.18,225
8/9/2006 19:10,8.2,1.34,225
8/9/2006 19:20,8.4,1.34,225
8/9/2006 19:30,7.6,1.02,225
8/9/2006 19:40,6.1,1.02,225
8/9/2006 19:50,8,1.39,225
8/9/2006 20:00,9.1,1.87,248
8/9/2006 20:10,10.2,3.1,270
8/9/2006 20:20,6.9,1.12,248
8/9/2006 20:30,8.3,2.25,225
8/9/2006 20:40,9.7,2.03,225
8/9/2006 20:50,11,1.82,203
8/9/2006 21:00,10.6,1.44,248
